x,y,utc,discipline,flight_id
926882.5107953213,6476707.260183036,1647868416.0,paragliders,20315339
926858.8550803148,6476742.6225795895,1647868544.0,paragliders,20315339
927022.1267096981,6477014.422793614,1647698816.0,paragliders,20315367
926711.8481263012,6476962.941124392,1647860992.0,paragliders,20315378
926899.2761373578,6477167.598033221,1647874816.0,paragliders,20315385
926362.7951344238,6476643.966973628,1647864960.0,paragliders,20315447
927082.8805552035,6477467.8346562125,1647866880.0,paragliders,20315447
926982.215845237,6476979.346734774,1647700224.0,paragliders,20315451
927114.2048452626,6476802.103982609,1647696512.0,paragliders,20315461
926949.5174791454,6477191.120391056,1647949696.0,paragliders,20315470
926410.7909740721,6476734.086802119,1647953792.0,paragliders,20315487
926950.2248246492,6477302.203789745,1647954944.0,paragliders,20315497
926428.2783860102,6476807.467935245,1647954176.0,paragliders,20315498
926834.9425688192,6477282.917581331,1647950720.0,paragliders,20315500
926839.5939700343,6477272.0346533945,1647950976.0,paragliders,20315504
926844.8394853503,6477047.218284321,1647950464.0,paragliders,20315507
926483.9084732805,6476892.598681117,1647954048.0,paragliders,20315508
927701.1075984121,6476844.455124364,1647952512.0,paragliders,20315509
927659.4958596324,6476854.987420443,1647952512.0,paragliders,20315509
927651.3054051768,6476881.892920862,1647952512.0,paragliders,20315509
927033.3358686254,6477210.0260650525,1647952640.0,paragliders,20315509
926412.5887417118,6476742.375557761,1647952896.0,paragliders,20315515
926047.6958241964,6476318.991668758,1647948672.0,paragliders,20315527
926059.947525987,6476334.405228058,1647948672.0,paragliders,20315527
926242.8182605066,6476816.770809097,1647959168.0,paragliders,20315534
926494.5732594361,6476947.994448918,1647959296.0,paragliders,20315534
926505.171887873,6476964.531471472,1647959296.0,paragliders,20315534
926514.8992729848,6476972.675779345,1647959296.0,paragliders,20315534
926605.4218947806,6477034.205713816,1647959296.0,paragliders,20315534
926890.1476524964,6477111.172303135,1647947520.0,paragliders,20315560
927024.2376964678,6477203.212818031,1647947904.0,paragliders,20315560
926963.0104448679,6477213.649645495,1647948032.0,paragliders,20315581
926498.6465930571,6476898.5042860685,1647957760.0,paragliders,20315586
926399.7544428296,6476777.389496504,1647955712.0,paragliders,20315631
926501.3938910115,6476921.17709717,1648038528.0,paragliders,20315660
926503.4253338198,6476889.058878598,1648038656.0,paragliders,20315660
926487.3908351989,6476877.359630019,1648038656.0,paragliders,20315660
926498.9824379263,6476909.699948586,1648041472.0,paragliders,20315660
926669.522360268,6477009.993113128,1648041216.0,paragliders,20315663
926884.3754975806,6477223.859789809,1646826880.0,paragliders,20315666
926985.1198524792,6477086.099341703,1647947008.0,paragliders,20315686
927437.4603482008,6478483.212854505,1647949824.0,paragliders,20315686
926620.6635395963,6476934.482473025,1647950080.0,paragliders,20315686
926509.3848966177,6476874.134004824,1648122752.0,paragliders,20315718
926230.0648351731,6476592.962405989,1648127488.0,paragliders,20315727
926914.0573163052,6477175.549603941,1648128768.0,paragliders,20315810
927015.4094067463,6476977.543999358,1648127104.0,paragliders,20315903
925999.2124124251,6476215.84843825,1648215680.0,paragliders,20315924
926020.5217212418,6476204.061837353,1648215680.0,paragliders,20315924
926465.9758464253,6476716.800796577,1648219136.0,paragliders,20315997
925737.0739051998,6475006.223714648,1648218496.0,paragliders,20316100
926276.1985734047,6476688.346045001,1648304896.0,paragliders,20316226
925922.0188274601,6476168.77505919,1648299648.0,paragliders,20316236
926365.4064826928,6475879.5958161205,1648299648.0,paragliders,20316313
927518.934078874,6479795.400223773,1648302720.0,paragliders,20316359
925962.8039862801,6475890.513416615,1647948672.0,paragliders,20316401
926132.4213879273,6476430.109557618,1647948800.0,paragliders,20316401
926111.1179786836,6476391.958000667,1647948800.0,paragliders,20316401
926090.0504534304,6476382.55796536,1647948800.0,paragliders,20316401
927306.2214186229,6477798.698517953,1647949056.0,paragliders,20316401
926977.0245093316,6477209.083619617,1647952896.0,paragliders,20316401
926963.8680149806,6477112.694074742,1647952896.0,paragliders,20316401
926905.6836694335,6477125.513796717,1647952925.990836,paragliders,20316401
927107.0297650454,6476871.2428555805,1647696640.0,paragliders,20316480
926947.3552489999,6477087.702847906,1647697408.0,paragliders,20316480
926914.1008254818,6477469.36353312,1648388608.0,paragliders,20316498
926506.8113584319,6476851.117882099,1648216960.0,paragliders,20316539
926833.1026941241,6477146.464722238,1648208512.0,paragliders,20316608
926725.2477290109,6477160.891993042,1647696000.0,paragliders,20316615
926708.3526379406,6477198.421363863,1647955456.0,paragliders,20316618
927503.5062575889,6479034.519779614,1648468608.0,paragliders,20316722
925987.1034367871,6475888.49194716,1647948672.0,paragliders,20316800
926903.6453989199,6477140.88438242,1647952896.0,paragliders,20316800
926644.9857068632,6476827.114016944,1648469120.0,paragliders,20316811
926192.229554137,6476477.969457307,1648130048.0,paragliders,20316822
926944.8048895855,6477250.402610649,1647698304.0,paragliders,20316878
926896.9546270241,6476945.352827204,1647699456.0,paragliders,20316878
927424.662651934,6479472.554832608,1648305152.0,paragliders,20316990
926659.1687888821,6477262.82952146,1648477312.0,paragliders,20316999
926266.21444042,6476681.814636055,1649853440.0,paragliders,20317637
926893.147079354,6477203.203865821,1649940864.0,paragliders,20317667
