x,y,utc,discipline,flight_id
485486.2826964987,6189011.5473144995,1243600384.0,paragliders,20082140
485865.28038868855,6189018.187166954,1243600256.0,paragliders,20082141
485351.4314451617,6189426.978510236,1243606912.0,paragliders,20082152
489382.3542343256,6187341.448739569,1243513600.0,paragliders,20082310
485923.86194549594,6189314.65802261,1246189568.0,paragliders,20082731
486355.6934285869,6188544.584358262,1250335104.0,paragliders,20083955
485329.58109102485,6189339.297950428,1252496256.0,paragliders,20090129
485894.1513898821,6188374.649583471,1252668544.0,paragliders,20090130
489998.257552851,6189374.38898698,1270989184.0,paragliders,20090935
485972.2240244413,6189249.47040742,1270984704.0,paragliders,20090941
485728.59504397155,6189250.727760613,1272283392.0,paragliders,20091923
486130.64362659893,6189092.083802357,1272367744.0,paragliders,20091992
486345.96079944103,6189158.37591203,1272283264.0,paragliders,20092132
485762.98417027114,6189321.664549043,1272453070.3414364,paragliders,20092201
486409.30912188464,6189373.43549928,1274697088.0,paragliders,20092607
486271.44095149974,6187096.84580194,1282389632.0,paragliders,20094447
485089.46194897,6189847.810660159,1282395776.0,paragliders,20094447
485951.56389527273,6189392.712471362,1283688064.0,paragliders,20100128
486000.18985207175,6189679.75763282,1302087424.0,paragliders,20102058
485765.399776421,6189728.8769040825,1302087296.0,paragliders,20102059
485802.7009387868,6189370.132410302,1302263078.3981018,paragliders,20102297
486162.2798296397,6189230.080600262,1302954496.0,paragliders,20102886
485415.7448180141,6188709.911727762,1305109449.4669664,paragliders,20104864
485821.44790327264,6189410.83344602,1306669312.0,paragliders,20105778
485789.5096141442,6189298.473654709,1306669440.0,paragliders,20105790
485693.7385449811,6189192.2864501085,1306668800.0,paragliders,20105944
485819.3269559221,6189445.366320983,1306670720.0,paragliders,20106054
485753.1677204183,6189344.818275354,1306670592.0,paragliders,20106157
485753.10493620945,6189196.743319285,1306668672.0,paragliders,20106411
485544.35636182455,6188665.846080076,1309092736.0,paragliders,20106884
485656.6915028499,6189241.713530536,1309090560.0,paragliders,20106944
485782.44301818055,6188313.213558305,1312456832.0,paragliders,20108028
485744.69086272,6188387.21871036,1312457216.0,paragliders,20108028
485786.9002072268,6188309.187890844,1317467136.0,paragliders,20109478
486265.90983534907,6187153.373106658,1317467392.0,paragliders,20109478
485533.97455801617,6189173.214577317,1317467904.0,paragliders,20109478
485952.5673297472,6187773.53754752,1317467264.0,paragliders,20109481
485906.0665918738,6187755.043767544,1317467392.0,paragliders,20109560
486245.60535425897,6187116.141418765,1317467520.0,paragliders,20109560
485827.73064436816,6189651.132188438,1317553664.0,paragliders,20109574
485735.15180438716,6188388.757950694,1317553920.0,paragliders,20109574
486320.58762769337,6186785.54079051,1317554176.0,paragliders,20109574
485090.7769510367,6186840.33374222,1317554304.0,paragliders,20109574
485013.25194710883,6186780.312070357,1317554304.0,paragliders,20109574
485084.4834264567,6186801.117694954,1317554432.0,paragliders,20109574
485499.41393968905,6186866.507534954,1317555584.0,paragliders,20109574
486429.71066082746,6186727.587699445,1317557248.0,paragliders,20109579
485809.51725839614,6189302.606015648,1317469184.0,paragliders,20109591
