discipline,statistic,days,offset_days,seed,archive_blocks,contributing_blocks,cohort_flights,flights_per_block_median,flights_per_block_p95,largest_block_fraction,size_balance_index,point,se,se_monte_carlo,low,high,valid_replicates,invalid_replicates,se_ratio
para,msd_100,64,21,20260918,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,614697.147377537,5209.706526824945,115.78243705076699,605909.9688878498,622578.2165622701,1000,0,3.5951084033168073
para,msd_1000,64,21,20260918,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,38415664.97888111,464512.8567562839,10238.417733028224,37599710.239323355,39152487.10576934,1000,0,3.3397765592957303
para,msd_10000,64,21,20260918,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,1444562811.0101783,35961341.77692926,815930.7811856668,1384172239.1199868,1501218839.022726,1000,0,2.2895003119467603
para,hurst,64,21,20260918,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,0.8822765078884934,0.0011900959935013714,2.6950872701755768e-05,0.8802650530517437,0.8841840115637596,1000,0,2.2963293805747442
para,msd_100,64,21,20260919,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,614697.147377537,5349.925971411589,130.43982393513951,606142.511849414,623496.130211403,1000,0,3.6918708794651676
para,msd_1000,64,21,20260919,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,38415664.97888111,474642.9216728988,11672.236460577646,37669975.836262286,39178183.56500487,1000,0,3.4126101802828996
para,msd_10000,64,21,20260919,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,1444562811.0101783,35511238.17345544,802465.1754370447,1386138067.6332629,1506328581.4357007,1000,0,2.260844197084473
para,hurst,64,21,20260919,136,126,46273,136.5,1311.25,0.04049877898558555,48.396659824607205,0.8822765078884934,0.0011655349840847618,2.5872927871204582e-05,0.8803066562583705,0.8842055183444365,1000,0,2.2489381047046364
para,msd_100,64,42,20260918,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,614697.1473775371,4984.169196968608,120.22898254130676,605707.0676058199,621988.5117846542,1000,0,3.4394698571428224
para,msd_1000,64,42,20260918,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,38415664.9788811,450624.4615465198,10435.814477881893,37631633.1724366,39066207.578743845,1000,0,3.2399211169906277
para,msd_10000,64,42,20260918,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,1444562811.010179,35782959.53939949,769470.8673154588,1383792683.236351,1500744313.5489454,1000,0,2.2781435002069887
para,hurst,64,42,20260918,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,0.8822765078884934,0.0012084806506817267,2.571022674524862e-05,0.8801682353505063,0.8841081202537141,1000,0,2.3318031815669125
para,msd_100,64,42,20260919,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,614697.1473775371,5082.883854476819,115.09882896886893,606344.6417417368,622693.9541596567,1000,0,3.5075907566428173
para,msd_1000,64,42,20260919,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,38415664.9788811,463468.2055842992,10719.099851337223,37650587.67904483,39137032.14403288,1000,0,3.3322656767742034
para,msd_10000,64,42,20260919,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,1444562811.010179,37192554.18252679,869301.9566900685,1381631806.0044398,1501352606.6269777,1000,0,2.367886185426506
para,hurst,64,42,20260919,136,125,46273,122.0,1234.8,0.03609016056879822,50.872495646464515,0.8822765078884934,0.001253258158168528,2.8624859306883878e-05,0.8801252556980884,0.8841576466562576,1000,0,2.4182028557043993
para,msd_100,0,0,archived,82669,25682,46273,1.0,5.0,0.0010157111058284529,9746.373447250913,614697.1473775381,1449.1097186439574,33.81075630829389,612302.4096878341,617125.4148394295,1000,0,1.0
para,msd_1000,0,0,archived,82669,25682,46273,1.0,5.0,0.0010157111058284529,9746.373447250913,38415664.97888091,139085.0101823091,3280.9916849611777,38197268.30729045,38657633.69937909,1000,0,1.0
para,msd_10000,0,0,archived,82669,25682,46273,1.0,5.0,0.0010157111058284529,9746.373447250913,1444562811.0101824,15707070.048988706,363894.90664340026,1419444243.357916,1470705816.0374694,1000,0,1.0
para,hurst,0,0,archived,82669,25682,46273,1.0,5.0,0.0010157111058284529,9746.373447250913,0.8822765078884937,0.0005182601431522443,1.2178810195290614e-05,0.8814560484165418,0.8831537990842846,1000,0,1.0
hang,msd_100,1,0,20260918,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,1542699.1148747413,16063.929075885135,355.09153164895025,1516903.0017509828,1568810.4535257837,1000,0,1.033923264728765
hang,msd_1000,1,0,20260918,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,86537905.27886848,1136565.8152795031,25435.24319949534,84731577.01391335,88462249.63242547,1000,0,1.0126561842548996
hang,msd_10000,1,0,20260918,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,2121003932.630214,81513590.69845572,1787932.0119455277,1993650608.1220844,2259493061.3279653,1000,0,1.0323553812746848
hang,hurst,1,0,20260918,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,0.8518430396421116,0.00162932091352276,3.473659157498226e-05,0.8491496418337803,0.8545355236178704,1000,0,1.0144330804093615
hang,msd_100,1,0,20260919,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,1542699.1148747413,15849.979057556977,346.17801830908763,1515504.3501503454,1566534.15101714,1000,0,1.0201527917396442
hang,msd_1000,1,0,20260919,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,86537905.27886848,1122094.4471645725,24372.89121983114,84617504.21838725,88280663.74528734,1000,0,0.99976250029995
hang,msd_10000,1,0,20260919,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,2121003932.630214,82069646.0932212,1961212.4876434577,1995261960.3325448,2261653161.6390343,1000,0,1.0393977256758358
hang,hurst,1,0,20260919,1881,1017,2326,1.0,7.0,0.006878761822871883,534.5066192452085,0.8518430396421116,0.0016419717114893096,3.778695050826199e-05,0.8492018141128992,0.8545081792416032,1000,0,1.0223096060491734
hang,msd_100,2,0,20260918,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,1542699.114874739,16649.347434371677,366.0522624757296,1516581.1537437274,1570896.2097363728,1000,0,1.0716025683150334
hang,msd_1000,2,0,20260918,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,86537905.27886847,1167531.051558725,25746.029514954105,84701540.64020176,88523732.35676374,1000,0,1.0402455570774114
hang,msd_10000,2,0,20260918,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,2121003932.630212,83234872.98952654,1804502.2868613696,1987728414.8518686,2252695169.2026763,1000,0,1.0541551206881206
hang,hurst,2,0,20260918,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,0.8518430396421116,0.0016721554244693178,3.589323010086289e-05,0.8489745394275514,0.8544721660152961,1000,0,1.0411023169770037
hang,msd_100,2,0,20260919,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,1542699.114874739,16664.957139451828,373.3172192874228,1515280.5670907164,1569031.2922362513,1000,0,1.0726072563438265
hang,msd_1000,2,0,20260919,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,86537905.27886847,1180692.506529002,27174.95906168462,84560306.08090957,88488564.99159521,1000,0,1.0519721360315442
hang,msd_10000,2,0,20260919,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,2121003932.630212,84655942.3474028,1891938.8595705861,1990983599.598133,2269066989.9234667,1000,0,1.0721527157664086
hang,hurst,2,0,20260919,1368,812,2326,2.0,9.0,0.009458297506448839,397.3469447708579,0.8518430396421116,0.0016732277623357976,3.758497305339982e-05,0.8492303152201243,0.8547016163795117,1000,0,1.0417699663001692
hang,msd_100,2,1,20260918,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,1542699.1148747401,18894.64891571652,420.76933622849685,1513359.7566150401,1575137.6522652758,1000,0,1.2161169910895548
hang,msd_1000,2,1,20260918,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,86537905.27886851,1290537.5474609453,28453.35653572467,84529532.68481614,88822392.99111086,1000,0,1.1498417521277402
hang,msd_10000,2,1,20260918,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,2121003932.6302106,81969395.6711391,1882004.4915060734,1996754266.2722816,2268296586.945988,1000,0,1.0381280715994454
hang,hurst,2,1,20260918,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,0.8518430396421116,0.0016296050585325526,3.794748605655162e-05,0.8492616813304379,0.8545691667575711,1000,0,1.0146099922105756
hang,msd_100,2,1,20260919,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,1542699.1148747401,18399.440204293114,407.1224546237265,1513976.153281272,1574504.2994427478,1000,0,1.1842438543732312
hang,msd_1000,2,1,20260919,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,86537905.27886851,1294198.9921745928,29222.103055358573,84544229.08641471,88832247.65610974,1000,0,1.1531040221896554
hang,msd_10000,2,1,20260919,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,2121003932.6302106,82656233.66921236,1917921.2580048628,1990343305.439843,2263424520.7254095,1000,0,1.046826754816553
hang,hurst,2,1,20260919,1365,797,2326,2.0,9.0,0.010318142734307825,373.5862449937854,0.8518430396421116,0.0016310853853501665,3.788355955144179e-05,0.8491490693260022,0.8546201268501358,1000,0,1.0155316599318582
hang,msd_100,4,0,20260918,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,1542699.1148747394,19846.223934726906,432.7891385075898,1510334.496149545,1574913.1631693612,1000,0,1.2773632494390454
hang,msd_1000,4,0,20260918,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,86537905.27886856,1373101.787571712,29716.29351786895,84292256.62498827,88795230.45853478,1000,0,1.2234047497319864
hang,msd_10000,4,0,20260918,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,2121003932.630212,88480734.08002514,1855342.4154303577,1974201322.7460551,2266910608.036432,1000,0,1.1205930346579478
hang,hurst,4,0,20260918,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,0.8518430396421116,0.0017594253743498465,3.686482677562199e-05,0.8488872062737632,0.8545027701583611,1000,0,1.0954375454453265
hang,msd_100,4,0,20260919,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,1542699.1148747394,18445.13628169723,428.0906593890461,1514218.5560164992,1572172.931637676,1000,0,1.1871849927031985
hang,msd_1000,4,0,20260919,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,86537905.27886856,1263681.1369603432,31621.66320367156,84569034.57958291,88661022.53802875,1000,0,1.1259132564658898
hang,msd_10000,4,0,20260919,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,2121003932.630212,83473603.43336359,1944598.3686092682,1991269028.5095606,2261891516.4032254,1000,0,1.0571786000399377
hang,hurst,4,0,20260919,936,604,2326,2.0,11.850000000000023,0.015047291487532245,279.0528161749536,0.8518430396421116,0.0016786364978887364,3.8596383867795624e-05,0.8491128230971057,0.8546490044205634,1000,0,1.0451375044091744
hang,msd_100,4,1,20260918,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,1542699.1148747404,19616.214945286454,449.3772173120681,1508670.45931601,1574098.1228639353,1000,0,1.2625591722947909
hang,msd_1000,4,1,20260918,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,86537905.27886848,1347029.7863733724,31637.80348932749,84223413.76894847,88621977.01878086,1000,0,1.2001751462242416
hang,msd_10000,4,1,20260918,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,2121003932.63021,85099336.14936666,2065265.186972542,1977454821.000753,2246909049.5047455,1000,0,1.0777682207829224
hang,hurst,4,1,20260918,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,0.8518430396421116,0.001708187590284611,4.1036413827733554e-05,0.8489045156591315,0.8544620345927069,1000,0,1.063536338819146
hang,msd_100,4,1,20260919,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,1542699.1148747404,19285.64325452658,414.01178556621,1513091.524292618,1575408.1198963115,1000,0,1.2412825742643354
hang,msd_1000,4,1,20260919,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,86537905.27886848,1335840.162923124,28948.830924309194,84440935.7771001,88795903.43363875,1000,0,1.1902054275911054
hang,msd_10000,4,1,20260919,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,2121003932.63021,86366683.82458737,1912110.0506147463,1986815978.9992158,2272387042.9200373,1000,0,1.0938189576140365
hang,hurst,4,1,20260919,950,596,2326,2.0,11.25,0.014617368873602751,266.38483505662236,0.8518430396421116,0.0017177695618162312,3.873800494162036e-05,0.8492646024908175,0.8547773770386732,1000,0,1.0695021794442443
hang,msd_100,4,2,20260918,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,1542699.1148747401,19949.402677811187,441.37529426433014,1510039.3428494441,1576884.65420592,1000,0,1.2840041467186813
hang,msd_1000,4,2,20260918,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,86537905.27886847,1400903.906927629,31255.470549574795,84287942.52978133,88884705.69618438,1000,0,1.248175852049751
hang,msd_10000,4,2,20260918,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,2121003932.6302116,89911488.60893314,2093053.5628530297,1982106292.7520537,2269966020.60702,1000,0,1.1387132907348192
hang,hurst,4,2,20260918,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,0.8518430396421116,0.0017707141314254706,4.118291915688579e-05,0.8488814862440008,0.8546853553786756,1000,0,1.1024660494798437
hang,msd_100,4,2,20260919,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,1542699.1148747401,20095.38609842534,467.37194304242354,1509521.544333704,1574233.2974068834,1000,0,1.2934000830506116
hang,msd_1000,4,2,20260919,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,86537905.27886847,1393772.4382741416,32482.879048346076,84287810.53037678,88721468.43135406,1000,0,1.241821863800511
hang,msd_10000,4,2,20260919,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,2121003932.6302116,88447343.51371281,2003370.4733457337,1976241557.457481,2270577007.0383096,1000,0,1.120170148970776
hang,hurst,4,2,20260919,933,606,2326,2.0,12.0,0.012467755803955288,271.21896932023265,0.8518430396421116,0.0017825885423048502,4.028045923285016e-05,0.8489380452198474,0.8548542176815912,1000,0,1.1098591879993582
hang,msd_100,8,0,20260918,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,1542699.114874741,22184.79122834069,487.93555391328755,1505405.3085757333,1579836.4126751001,1000,0,1.42788054315835
hang,msd_1000,8,0,20260918,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,86537905.27886857,1530527.982611129,34005.912025299614,84038374.43001106,89049720.14521405,1000,0,1.3636681711962153
hang,msd_10000,8,0,20260918,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,2121003932.63021,88103181.51806964,1883808.9173940793,1975500655.0265942,2265291634.9595947,1000,0,1.1158113974400428
hang,hurst,8,0,20260918,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,0.8518430396421116,0.0017567636997793455,3.712968474971478e-05,0.8488531015398457,0.8546350357130161,1000,0,1.0937803576493614
hang,msd_100,8,0,20260919,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,1542699.114874741,21355.37948811935,474.54271729483185,1507568.1067487625,1578955.8224379523,1000,0,1.3744970844663322
hang,msd_1000,8,0,20260919,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,86537905.27886857,1472496.584764296,32364.1702757621,84171204.03600815,89073278.1467024,1000,0,1.3119634189323963
hang,msd_10000,8,0,20260919,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,2121003932.63021,91709517.80923684,1993764.8775503614,1977191823.951497,2280775765.020934,1000,0,1.16148501634177
hang,hurst,8,0,20260919,596,411,2326,3.0,17.5,0.017196904557179708,185.9456970030245,0.8518430396421116,0.0018492266625609653,3.911121736727871e-05,0.8489238375883158,0.8550029658017234,1000,0,1.1513488129363771
hang,msd_100,8,2,20260918,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,1542699.1148747408,22349.959425683763,476.29504246188685,1504981.8592795427,1578492.19498748,1000,0,1.438511269988604
hang,msd_1000,8,2,20260918,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,86537905.2788685,1528317.519491841,32825.20217367142,83945967.30841948,88956612.10603324,1000,0,1.3616986951502865
hang,msd_10000,8,2,20260918,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,2121003932.630211,95767899.51323217,2042718.9343235153,1969864184.8269022,2280994901.236408,1000,0,1.2128837113996935
hang,hurst,8,2,20260918,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,0.8518430396421118,0.001911329582410112,4.1265846114536716e-05,0.8487729805980545,0.8550027590972913,1000,0,1.190014772332169
hang,msd_100,8,2,20260919,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,1542699.1148747408,22150.04217016149,490.38765145486764,1508128.7915634338,1580441.8637474538,1000,0,1.4256439882340117
hang,msd_1000,8,2,20260919,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,86537905.2788685,1534675.13059854,33393.22784057708,84100829.75364561,89133128.94931151,1000,0,1.367363192637133
hang,msd_10000,8,2,20260919,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,2121003932.630211,98065647.00370537,2380206.836965426,1967185983.8645847,2287756915.9441833,1000,0,1.2419842818232874
hang,hurst,8,2,20260919,595,424,2326,3.0,17.849999999999966,0.021926053310404127,180.5712569254389,0.8518430396421118,0.001961470501393817,4.7302912657245854e-05,0.8487118164878802,0.8551335711655211,1000,0,1.2212330587219395
hang,msd_100,8,5,20260918,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,1542699.1148747404,20620.344854446288,464.11331392035186,1509770.1463852327,1576623.1146587199,1000,0,1.3271880229941413
hang,msd_1000,8,5,20260918,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,86537905.2788685,1389680.9226510075,30491.65200814088,84311412.3421177,88839509.82897015,1000,0,1.2381764096235144
hang,msd_10000,8,5,20260918,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,2121003932.6302094,88621823.23842596,1984184.1403470992,1979284131.7250745,2268734662.296096,1000,0,1.1223799041930345
hang,hurst,8,5,20260918,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,0.8518430396421116,0.0017524941115708715,4.071461196635707e-05,0.8489758226572414,0.8547067562654198,1000,0,1.0911220651776607
hang,msd_100,8,5,20260919,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,1542699.1148747404,21501.71096818295,473.3575218177622,1509106.1726661313,1580082.1104774147,1000,0,1.3839154229615558
hang,msd_1000,8,5,20260919,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,86537905.2788685,1435633.8595032569,30963.827182339926,84329012.21490002,88955178.28705561,1000,0,1.2791195077376007
hang,msd_10000,8,5,20260919,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,2121003932.6302094,85147256.03704427,1856396.1530678165,1988575733.0315619,2272965317.6332335,1000,0,1.0783751177861114
hang,hurst,8,5,20260919,603,414,2326,3.0,18.0,0.019776440240756664,184.21096356826695,0.8518430396421116,0.0016866357604258515,3.819636545064874e-05,0.849045807919713,0.8546877358762296,1000,0,1.0501179330461483
hang,msd_100,16,0,20260918,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,1542699.1148747408,21927.836987903855,498.9289950320249,1508875.5574266878,1579041.8886057169,1000,0,1.4113421878217856
hang,msd_1000,16,0,20260918,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,86537905.2788685,1467961.8056933847,33023.58450599458,84295332.30525279,89009102.53009872,1000,0,1.307923026366781
hang,msd_10000,16,0,20260918,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,2121003932.6302087,84041717.58269279,1925396.8589137637,1988354122.6648662,2261947015.8825397,1000,0,1.0643736664603083
hang,hurst,16,0,20260918,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,0.8518430396421116,0.0017440922388784947,4.033226303690467e-05,0.848932972544407,0.8548246807138777,1000,0,1.0858909670399053
hang,msd_100,16,0,20260919,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,1542699.1148747408,23720.36782751798,532.4312095153886,1504854.6380232705,1584077.6567604404,1000,0,1.5267149169384144
hang,msd_1000,16,0,20260919,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,86537905.2788685,1568233.0511980741,35892.90869619497,84052427.0792428,89293378.76245606,1000,0,1.3972625925390174
hang,msd_10000,16,0,20260919,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,2121003932.6302087,84794508.66368416,1875982.4122366332,1985516116.2597337,2261874653.9106894,1000,0,1.073907633946932
hang,hurst,16,0,20260919,357,260,2326,5.0,30.0,0.027944969905417026,118.16441707072032,0.8518430396421116,0.0017632654367915573,3.8845806406080446e-05,0.8490779695951342,0.8547413242597134,1000,0,1.0978284104611609
hang,msd_100,16,5,20260918,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,1542699.1148747418,22207.169226703892,461.9105302736539,1503937.75147179,1577172.6680567053,1000,0,1.429320859099517
hang,msd_1000,16,5,20260918,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,86537905.27886845,1486869.8549909866,31800.023059803993,84014329.72591396,89053776.09470105,1000,0,1.3247696997366856
hang,msd_10000,16,5,20260918,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,2121003932.6302104,90402294.51400852,2076918.2424882653,1981622389.5981777,2269863769.0196095,1000,0,1.1449292617517304
hang,hurst,16,5,20260918,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,0.8518430396421116,0.0018788303208237386,4.172304381233168e-05,0.8490252753248312,0.855002153918458,1000,0,1.169780375431921
hang,msd_100,16,5,20260919,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,1542699.1148747418,23648.927657269578,534.7053926488646,1506624.6148326306,1583703.543126426,1000,0,1.5221168106029668
hang,msd_1000,16,5,20260919,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,86537905.27886845,1547445.5114727805,35883.54400455802,84146051.33328718,89183148.77643754,1000,0,1.378741332814972
hang,msd_10000,16,5,20260919,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,2121003932.6302104,86713718.71568164,1959794.8078037822,1989996700.231066,2279656639.7858853,1000,0,1.0982140938636047
hang,hurst,16,5,20260919,360,259,2326,5.0,31.099999999999994,0.02407566638005159,113.82386602709754,0.8518430396421116,0.001758556553026092,3.857101837293921e-05,0.8490989449428454,0.8549453702612972,1000,0,1.0948966077549878
hang,msd_100,16,10,20260918,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,1542699.1148747408,23653.62274969794,567.2980296383079,1505783.3346954926,1583313.2379963084,1000,0,1.5224190010116025
hang,msd_1000,16,10,20260918,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,86537905.27886851,1615085.5245305465,36868.19139307503,84089991.65100843,89365147.13770533,1000,0,1.439007158696058
hang,msd_10000,16,10,20260918,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,2121003932.6302087,98165316.89894213,2284722.882367213,1973056594.5316699,2298188906.4856777,1000,0,1.2432465836286315
hang,hurst,16,10,20260918,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,0.8518430396421116,0.00197353178290841,4.592240718038548e-05,0.8487582070469512,0.85540758366728,1000,0,1.2287425449495968
hang,msd_100,16,10,20260919,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,1542699.1148747408,24890.006565496125,537.0911170468594,1503052.7759804365,1587148.4535218452,1000,0,1.601996418544332
hang,msd_1000,16,10,20260919,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,86537905.27886851,1684364.742178313,36750.06472830947,83777379.32077512,89492070.50579926,1000,0,1.5007334813147786
hang,msd_10000,16,10,20260919,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,2121003932.6302087,97908348.25221345,2218358.343872511,1966505067.2391164,2285956708.9393883,1000,0,1.239992120624412
hang,hurst,16,10,20260919,354,268,2326,5.0,27.299999999999955,0.02536543422184007,118.09219889116862,0.8518430396421116,0.0019547546810469107,4.39170313549988e-05,0.8486774391497718,0.8549817570442466,1000,0,1.2170517152766767
hang,msd_100,32,0,20260918,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,1542699.114874741,26981.11048492708,629.5706706759754,1499614.37942869,1585206.9192504608,1000,0,1.7365862179048626
hang,msd_1000,32,0,20260918,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,86537905.27886842,1749202.1230054095,40451.40956992383,83713071.73400219,89292877.2487766,1000,0,1.558502220953761
hang,msd_10000,32,0,20260918,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,2121003932.63021,88005415.35721357,1875334.484931922,1978209772.577245,2271465725.563177,1000,0,1.1145732060979427
hang,hurst,32,0,20260918,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,0.8518430396421116,0.0018292322057060042,3.8406896586348965e-05,0.8488632818982758,0.8549100992423497,1000,0,1.1389000446856608
hang,msd_100,32,0,20260919,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,1542699.114874741,27016.98369263167,602.9169080929952,1498483.1461965535,1588814.7204645977,1000,0,1.7388951265069243
hang,msd_1000,32,0,20260919,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,86537905.27886842,1755394.271289263,39338.105979079184,83638716.06636538,89510744.25131997,1000,0,1.5640192945531683
hang,msd_10000,32,0,20260919,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,2121003932.63021,86906327.70873375,2011402.0753506932,1989865961.1547158,2265067462.0754533,1000,0,1.1006534531011927
hang,hurst,32,0,20260919,208,156,2326,9.0,49.25,0.043852106620808254,69.24178355687519,0.8518430396421116,0.0018650493599337455,4.200638651592998e-05,0.8488512603118787,0.8550362295530366,1000,0,1.1612001979539244
hang,msd_100,32,10,20260918,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,1542699.114874741,25773.076780895317,594.4725887485196,1499629.805032143,1584294.0654583843,1000,0,1.6588334996704486
hang,msd_1000,32,10,20260918,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,86537905.27886847,1661083.1289249908,38597.23852380686,83783116.05460073,89355668.77459559,1000,0,1.4799900546487128
hang,msd_10000,32,10,20260918,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,2121003932.6302104,87203045.06689337,1984113.6297213226,1981004083.2147937,2265803046.3340483,1000,0,1.1044113265893925
hang,hurst,32,10,20260918,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,0.8518430396421116,0.001809792364320242,3.950078853584769e-05,0.8489491738584342,0.8548299168928838,1000,0,1.1267965861122415
hang,msd_100,32,10,20260919,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,1542699.114874741,25821.482049184255,571.1237957260649,1503701.9843087378,1585829.3519002113,1000,0,1.6619490097541243
hang,msd_1000,32,10,20260919,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,86537905.27886847,1638746.0116213432,36901.45596202092,84014316.89905056,89373094.87384842,1000,0,1.4600881539652024
