configuration,window_s,contrast,point,low,high,se,sim_low,sim_high
calendar_1day_seed20260921,10_100,circuit_alt0_beginners,0.025647286622056953,0.017064147424994076,0.03461605517545834,0.005261688260528464,0.011499185212430759,0.03979538803168314
calendar_1day_seed20260921,10_100,circuit_alt0_experts,0.033028241473831876,0.02508324044891404,0.0408549080541833,0.004856561050254385,0.01996948260427113,0.04608700034339262
calendar_1day_seed20260921,10_100,circuit_alt1_beginners,0.01695822944531722,0.013046374957779338,0.0207103772776338,0.0023399341965881387,0.010666403577652422,0.023250055312982014
calendar_1day_seed20260921,10_100,circuit_alt1_experts,0.02995641163940488,0.027009942600036214,0.03290716425183587,0.0018177675775245803,0.025068634417999273,0.034844188860810484
calendar_1day_seed20260921,10_100,circuit_alt2_beginners,-0.0008275904792347522,-0.001970157039153464,0.0004959825795375845,0.0007415184721273393,-0.002821452148970957,0.0011662711905014527
calendar_1day_seed20260921,10_100,circuit_alt2_experts,-0.0025719298047188754,-0.003857182456894265,-0.001262277783493299,0.0007744256787405589,-0.004654275336139541,-0.0004895842732982095
calendar_1day_seed20260921,10_100,circuit_alt3_beginners,-0.001226897246518588,-0.00244003656330668,-1.4536812932447837e-05,0.0007463284307601378,-0.003233692366345982,0.0007798978733088062
calendar_1day_seed20260921,10_100,circuit_alt3_experts,-0.006539266408112754,-0.0077446301599215115,-0.005194885111861221,0.0007681915636996304,-0.008604849089392717,-0.004473683726832791
calendar_1day_seed20260921,10_100,equipment_alt0_open,0.01689878498345032,0.014370127826284596,0.019192475154117837,0.0014766610158712917,0.01292820581460949,0.020869364152291153
calendar_1day_seed20260921,10_100,equipment_alt0_closed,0.009517830131675398,-0.0012554988366041133,0.02087103680514938,0.0067062155105549566,-0.00851444628232299,0.027550106545673785
calendar_1day_seed20260921,10_100,equipment_alt1_open,0.01907920132994334,0.016562261700852933,0.021377424161715456,0.0014459694695878437,0.015191148355687979,0.0229672543041987
calendar_1day_seed20260921,10_100,equipment_alt1_closed,0.006081019135855681,0.002138240843168515,0.009813456199242081,0.0023710411241680326,-0.00029444984104532064,0.012456488112756682
calendar_1day_seed20260921,10_100,equipment_alt2_open,0.014538846094185875,0.013244412186513666,0.0158173191360547,0.0008009563028830815,0.012385162630481212,0.01669252955789054
calendar_1day_seed20260921,10_100,equipment_alt2_closed,0.01628318541967,0.01534204520314858,0.017317729367407803,0.0005722400023877598,0.014744494949320161,0.017821875890019837
calendar_1day_seed20260921,10_100,equipment_alt3_open,0.011069454920728083,0.009816594127085253,0.012341107797836131,0.0007734155609155282,0.008989825485114806,0.013149084356341361
calendar_1day_seed20260921,10_100,equipment_alt3_closed,0.01638182408232225,0.015423977288468343,0.017164086709544175,0.0005226713201029598,0.014976418350440831,0.017787229814203668
calendar_1day_seed20260921,10_100,attenuation_beginners,0.02687418386857554,0.018596090119046043,0.035951255002022245,0.005274944357769417,0.012690438270473227,0.041057929466677856
calendar_1day_seed20260921,10_100,attenuation_experts,0.03956750788194463,0.03139857391344345,0.04772230055434282,0.004913444385259871,0.026355795976718003,0.05277921978717126
calendar_1day_seed20260921,10_100,attenuation_experts_minus_beginners,0.01269332401336909,0.0009150559021757431,0.0237129124902875,0.006783531971467394,-0.005546847866012249,0.030933495892750427
calendar_1day_seed20260921,100_1000,circuit_alt0_beginners,0.07803593547485721,0.06857968304533052,0.08856478863214845,0.006003872326632664,0.06215716217986386,0.09391470876985056
calendar_1day_seed20260921,100_1000,circuit_alt0_experts,0.07938275412077511,0.06868480321949526,0.08955481866921158,0.006391833202588736,0.06247791923394765,0.09628758900760256
calendar_1day_seed20260921,100_1000,circuit_alt1_beginners,0.058521654833720516,0.053813036447834334,0.06385753891072454,0.0030506585001782278,0.050453409526455134,0.0665899001409859
calendar_1day_seed20260921,100_1000,circuit_alt1_experts,0.07901133670109561,0.07541063246554493,0.0831336698413704,0.002351183988381949,0.07279303033226675,0.08522964306992448
calendar_1day_seed20260921,100_1000,circuit_alt2_beginners,0.01243404403194015,0.010918000075738515,0.01407878591291814,0.0009695810164817002,0.009869739477436574,0.014998348586443727
calendar_1day_seed20260921,100_1000,circuit_alt2_experts,0.015234527367371742,0.013266359968775177,0.01730210391648827,0.001215331229741032,0.01202027362820091,0.018448781106542574
calendar_1day_seed20260921,100_1000,circuit_alt3_beginners,0.008227638463561227,0.006558106713816431,0.009930548828975904,0.0010254480229984315,0.005515579346187618,0.010939697580934835
calendar_1day_seed20260921,100_1000,circuit_alt3_experts,0.0029726355807432325,0.001206699659504162,0.004786116852162186,0.0010798821375955306,0.00011661154903144701,0.005828659612455018
calendar_1day_seed20260921,100_1000,equipment_alt0_open,0.008920075105799952,0.006718006879343747,0.010872691593251715,0.001254797978050723,0.0056014414739521505,0.012238708737647753
calendar_1day_seed20260921,100_1000,equipment_alt0_closed,0.0075732564598820495,-0.006417546683737691,0.022143906880573185,0.008588380251247184,-0.015140907926294734,0.030287420846058833
calendar_1day_seed20260921,100_1000,equipment_alt1_open,0.017019696255198724,0.014129218304686275,0.019661735294287608,0.0016714785032162132,0.012599044586393025,0.021440347924004424
calendar_1day_seed20260921,100_1000,equipment_alt1_closed,-0.003469985612176374,-0.008729556014684031,0.002010449568503819,0.0032045210669977148,-0.011945159762061345,0.005005188537708597
calendar_1day_seed20260921,100_1000,equipment_alt2_open,0.013497287491341603,0.011792512607705707,0.0151156054773042,0.001007839520759521,0.010831798553995933,0.016162776428687273
calendar_1day_seed20260921,100_1000,equipment_alt2_closed,0.010696804155910011,0.00954730173226544,0.011925943423297563,0.0007236215487585492,0.008783002212930756,0.012610606098889266
calendar_1day_seed20260921,100_1000,equipment_alt3_open,0.006093636813657155,0.00441379003079001,0.00768872078951987,0.0009931231872265787,0.0034670689777590506,0.008720204649555259
calendar_1day_seed20260921,100_1000,equipment_alt3_closed,0.011348639696475149,0.010228822194274368,0.012428898915074049,0.0006781260796397001,0.009555162137624286,0.013142117255326012
calendar_1day_seed20260921,100_1000,attenuation_beginners,0.06980829701129598,0.06024540810286204,0.08005104484010889,0.006070640962476271,0.05375293701124004,0.08586365701135193
calendar_1day_seed20260921,100_1000,attenuation_experts,0.07641011854003188,0.0656080410625481,0.08622245820199656,0.006472022448243118,0.0592932027189057,0.09352703436115806
calendar_1day_seed20260921,100_1000,attenuation_experts_minus_beginners,0.006601821528735896,-0.008424108617102006,0.0205660440986704,0.008641986466757292,-0.016254118181261767,0.02945776123873356
calendar_1day_seed20260921,1000_10000,circuit_alt0_beginners,0.36248751914409827,0.3224704867385999,0.40660330786079196,0.02554961091730287,0.29365509407336804,0.4313199442148285
calendar_1day_seed20260921,1000_10000,circuit_alt0_experts,0.3266463039305789,0.28997165138372105,0.370897358377866,0.024752021828259085,0.2599626392220528,0.393329968639105
calendar_1day_seed20260921,1000_10000,circuit_alt1_beginners,0.3673820782511975,0.3493902935805405,0.38605961678878925,0.011370244657353553,0.336749849997454,0.398014306504941
calendar_1day_seed20260921,1000_10000,circuit_alt1_experts,0.3770912061139009,0.36389377264278255,0.3903519917842381,0.008211656605905678,0.3549684332911734,0.3992139789366284
calendar_1day_seed20260921,1000_10000,circuit_alt2_beginners,0.18806615069908283,0.1803826297811224,0.1964800690340646,0.004831292349903515,0.17505031379472064,0.20108198760344503
calendar_1day_seed20260921,1000_10000,circuit_alt2_experts,0.17666813355444677,0.1679612343058771,0.1866624030990182,0.005595607106242226,0.16159317964957837,0.19174308745931518
calendar_1day_seed20260921,1000_10000,circuit_alt3_beginners,0.11477680244921429,0.10815250674294792,0.12077440392103933,0.0037859265284802797,0.10457725362092167,0.1249763512775069
calendar_1day_seed20260921,1000_10000,circuit_alt3_experts,0.08072655399195605,0.0734409025443081,0.08800785008963123,0.004509740969160455,0.06857699882444791,0.09287610915946419
calendar_1day_seed20260921,1000_10000,equipment_alt0_open,0.007924333837114217,0.005173563139093079,0.01081518017049745,0.0016824285285636574,0.00339175461295115,0.012456913061277284
calendar_1day_seed20260921,1000_10000,equipment_alt0_closed,0.04376554905063357,-0.019294785461863636,0.10612280890917071,0.03736645384128977,-0.056902271000106835,0.14443336910137397
calendar_1day_seed20260921,1000_10000,equipment_alt1_open,0.020716195867310883,0.016212735862055714,0.025154466005647504,0.0026554990623152983,0.01356209708968818,0.027870294644933586
calendar_1day_seed20260921,1000_10000,equipment_alt1_closed,0.01100706800460749,-0.010891864956371634,0.03214379057065262,0.013442597593517042,-0.025208222889905187,0.047222358899120166
calendar_1day_seed20260921,1000_10000,equipment_alt2_open,0.047620874070540276,0.04107475749034397,0.05416286566715937,0.003918214302505658,0.03706493279764848,0.058176815343432074
calendar_1day_seed20260921,1000_10000,equipment_alt2_closed,0.05901889121517634,0.05293017427357907,0.06484797716266241,0.003675061925917069,0.04911801932069803,0.06891976310965466
calendar_1day_seed20260921,1000_10000,equipment_alt3_open,0.02149638059451109,0.015795818965489587,0.027228050903554308,0.0035252291459063477,0.011999168608459905,0.030993592580562272
calendar_1day_seed20260921,1000_10000,equipment_alt3_closed,0.055546629051769325,0.051118547571031896,0.05955913640893621,0.002676596409082772,0.04833569255770297,0.06275756554583568
calendar_1day_seed20260921,1000_10000,attenuation_beginners,0.24771071669488398,0.20668960098688965,0.2916328065034118,0.02564737631460343,0.1786149048584616,0.31680652853130636
calendar_1day_seed20260921,1000_10000,attenuation_experts,0.24591974993862287,0.20613848099945084,0.29119590542990254,0.025379505090893137,0.17754560177036058,0.31429389810688513
calendar_1day_seed20260921,1000_10000,attenuation_experts_minus_beginners,-0.0017909667562611142,-0.06593290817905784,0.06144015769682041,0.03786022242761703,-0.10378903364835888,0.10020710013583665
calendar_1day_seed20260922,10_10000,circuit_alt0_beginners,0.13290226837995622,0.1194546846497069,0.1470958630770662,0.008404182089786156,0.11047449957757567,0.15533003718233676
calendar_1day_seed20260922,10_10000,circuit_alt0_experts,0.12707664932398,0.11353095713886267,0.14281067951520213,0.008892655746749197,0.10334531830372047,0.15080798034423953
calendar_1day_seed20260922,10_10000,circuit_alt1_beginners,0.1190496003880337,0.11206891980965439,0.12532920412876464,0.004008481120332821,0.10835239192026483,0.12974680885580256
calendar_1day_seed20260922,10_10000,circuit_alt1_experts,0.1356107538508634,0.1306463864329305,0.14034080119519202,0.003008174127343176,0.12758300848259613,0.1436384992191307
calendar_1day_seed20260922,10_10000,circuit_alt2_beginners,0.04860129206443986,0.04602169332390616,0.051574816709608416,0.0017048554142480895,0.04405164015735989,0.05315094397151983
calendar_1day_seed20260922,10_10000,circuit_alt2_experts,0.04832042738698017,0.04493807966724784,0.05160770704498448,0.0020020692095084995,0.04297761771466333,0.05366323705929701
calendar_1day_seed20260922,10_10000,circuit_alt3_beginners,0.02928516721457264,0.026827167530242096,0.03178590670843383,0.0015506657787101668,0.025146992529264275,0.033423341899881005
calendar_1day_seed20260922,10_10000,circuit_alt3_experts,0.017931875202468195,0.01519197920319706,0.020744794746012617,0.0017001509723126873,0.01339477777540118,0.02246897262953521
calendar_1day_seed20260922,10_10000,equipment_alt0_open,0.009649132513091963,0.007881651070561513,0.011628605991735813,0.0011541612747359585,0.006569087131650502,0.012729177894533424
calendar_1day_seed20260922,10_10000,equipment_alt0_closed,0.01547475156906819,-0.004780459780829789,0.03452622290851443,0.01208181212518677,-0.01676730198981438,0.04771680512795076
calendar_1day_seed20260922,10_10000,equipment_alt1_open,0.018014942500661157,0.01533900139045924,0.02072435180471515,0.0016714049915533442,0.0135545578582031,0.022475327143119214
calendar_1day_seed20260922,10_10000,equipment_alt1_closed,0.0014537890378314433,-0.0059469143061205544,0.009350030473617188,0.004554302079223107,-0.010700021172106057,0.013607599247768944
calendar_1day_seed20260922,10_10000,equipment_alt2_open,0.02266885988579337,0.020265917517383915,0.024941688253547874,0.0014376206521161407,0.018832362381726465,0.026505357389860273
calendar_1day_seed20260922,10_10000,equipment_alt2_closed,0.02294972456325306,0.021084965157624695,0.025057849599683085,0.0011925543057017378,0.019767221856051176,0.026132227270454944
calendar_1day_seed20260922,10_10000,equipment_alt3_open,0.01100288022267737,0.008784919919709689,0.013146677018739306,0.0013407601248711808,0.007424868968422542,0.014580891476932197
calendar_1day_seed20260922,10_10000,equipment_alt3_closed,0.022356172234781813,0.020682618881796733,0.023886831932504626,0.0009844503760684346,0.019729024798422395,0.02498331967114123
calendar_1day_seed20260922,10_10000,attenuation_beginners,0.10361710116538358,0.08992874906682329,0.11798051069830515,0.008538992081989778,0.08082957250712508,0.1264046298236421
calendar_1day_seed20260922,10_10000,attenuation_experts,0.1091447741215118,0.09541639700770066,0.12493561254895691,0.009112908279539358,0.08482566753537538,0.13346388070764822
calendar_1day_seed20260922,10_10000,attenuation_experts_minus_beginners,0.005527672956128216,-0.014429624180760298,0.02614570220108148,0.012382281162212114,-0.027516225448889736,0.03857157136114617
calendar_1day_seed20260922,10_100,circuit_alt0_beginners,0.025647286622056953,0.016380115385313716,0.03444827757408667,0.005460020853714961,0.01103119007821419,0.04026338316589972
calendar_1day_seed20260922,10_100,circuit_alt0_experts,0.033028241473831876,0.025069771293666093,0.04078652364775292,0.004821323684452197,0.020121892884865877,0.045934590062797875
calendar_1day_seed20260922,10_100,circuit_alt1_beginners,0.01695822944531722,0.013103822164339658,0.02073958435551525,0.0023456831636245925,0.010678998559692218,0.02323746033094222
calendar_1day_seed20260922,10_100,circuit_alt1_experts,0.02995641163940488,0.026881804791114305,0.032915107509912195,0.0018027217087322614,0.025130650851589498,0.03478217242722026
calendar_1day_seed20260922,10_100,circuit_alt2_beginners,-0.0008275904792347522,-0.0020437590302073818,0.0004394313914679256,0.0007422254415445929,-0.0028144764273957176,0.0011592954689262133
calendar_1day_seed20260922,10_100,circuit_alt2_experts,-0.0025719298047188754,-0.0037951486941882446,-0.0014137505049849732,0.0007255763361769739,-0.004514247254344499,-0.000629612355093252
calendar_1day_seed20260922,10_100,circuit_alt3_beginners,-0.001226897246518588,-0.002471440562880917,4.5756803999891003e-05,0.0007671415670934015,-0.00328048193196956,0.0008266874389323844
calendar_1day_seed20260922,10_100,circuit_alt3_experts,-0.006539266408112754,-0.007864660726196366,-0.005266656074700954,0.0007773758284395076,-0.00862024750026203,-0.004458285315963476
calendar_1day_seed20260922,10_100,equipment_alt0_open,0.01689878498345032,0.014592238544352437,0.019242468170314293,0.001399349539237971,0.013152823473034482,0.02064474649386616
calendar_1day_seed20260922,10_100,equipment_alt0_closed,0.009517830131675398,-0.002110887838298642,0.020013245074044995,0.006635464724390562,-0.008244848001498363,0.02728050826484916
calendar_1day_seed20260922,10_100,equipment_alt1_open,0.01907920132994334,0.016618370331628995,0.021466396256109938,0.0014798443296338407,0.015117760857226117,0.023040641802660564
calendar_1day_seed20260922,10_100,equipment_alt1_closed,0.006081019135855681,0.0021774239376737108,0.01028757856051028,0.0024765725637600922,-0.0005485935816710195,0.012710631853382382
calendar_1day_seed20260922,10_100,equipment_alt2_open,0.014538846094185875,0.013180439314540793,0.015783495458899455,0.0007830348831925048,0.01244271610557031,0.016634976082801442
calendar_1day_seed20260922,10_100,equipment_alt2_closed,0.01628318541967,0.015434186770687402,0.017180207822715614,0.0005429879125852034,0.014829644496454452,0.017736726342885548
calendar_1day_seed20260922,10_100,equipment_alt3_open,0.011069454920728083,0.009780244363352859,0.01229957462090936,0.000755471121275104,0.009047111208042602,0.013091798633413565
calendar_1day_seed20260922,10_100,equipment_alt3_closed,0.01638182408232225,0.01549286928433185,0.017201884082807806,0.000527743335982692,0.014969091831703751,0.017794556332940747
calendar_1day_seed20260922,10_100,attenuation_beginners,0.02687418386857554,0.017538128072349477,0.035873601215034585,0.005523836942153846,0.012087256088980532,0.041661111648170546
calendar_1day_seed20260922,10_100,attenuation_experts,0.03956750788194463,0.03171025726734312,0.04745030238754095,0.004905961931892059,0.026434588583996638,0.05270042717989262
calendar_1day_seed20260922,10_100,attenuation_experts_minus_beginners,0.01269332401336909,0.001523076274533996,0.02408329349093025,0.006819613256814006,-0.005562306949183835,0.030948954975922014
calendar_1day_seed20260922,100_1000,circuit_alt0_beginners,0.07803593547485721,0.06852358781479087,0.08827454460110029,0.006150180202253932,0.06131515506051502,0.0947567158891994
calendar_1day_seed20260922,100_1000,circuit_alt0_experts,0.07938275412077511,0.06943441672980775,0.08995610117375764,0.006395536865897827,0.06199491115524431,0.09677059708630592
calendar_1day_seed20260922,100_1000,circuit_alt1_beginners,0.058521654833720516,0.05317641095795734,0.06386697453788011,0.003188649893502424,0.049852524347441425,0.0671907853199996
calendar_1day_seed20260922,100_1000,circuit_alt1_experts,0.07901133670109561,0.07515287724600184,0.08273275274369549,0.00234003494285775,0.07264937507482118,0.08537329832737005
calendar_1day_seed20260922,100_1000,circuit_alt2_beginners,0.01243404403194015,0.010911275948846588,0.014086335154933892,0.0009882790872090352,0.009747163800487294,0.015120924263393006
calendar_1day_seed20260922,100_1000,circuit_alt2_experts,0.015234527367371742,0.013284771931076345,0.017163744186369307,0.0011748672642670063,0.01204036119731251,0.018428693537430974
calendar_1day_seed20260922,100_1000,circuit_alt3_beginners,0.008227638463561227,0.006558025889661229,0.01001139574935112,0.001076439601359853,0.005301072149773564,0.01115420477734889
calendar_1day_seed20260922,100_1000,circuit_alt3_experts,0.0029726355807432325,0.001124796855821869,0.004818758430384989,0.0011090869808593556,-4.269067921882329e-05,0.005987961840705288
calendar_1day_seed20260922,100_1000,equipment_alt0_open,0.008920075105799952,0.0070734239010177,0.011026989075299304,0.0012115556315521621,0.005626162568486147,0.012213987643113756
calendar_1day_seed20260922,100_1000,equipment_alt0_closed,0.0075732564598820495,-0.006232541112486446,0.02105176019086984,0.008280648334507442,-0.014939726564411226,0.030086239484175326
calendar_1day_seed20260922,100_1000,equipment_alt1_open,0.017019696255198724,0.014288728106453902,0.019716285446556014,0.0016818955265594517,0.012447048811606975,0.021592343698790473
calendar_1day_seed20260922,100_1000,equipment_alt1_closed,-0.003469985612176374,-0.008912266085114418,0.0023529906087967623,0.003371395227928222,-0.012635954322408553,0.005695983098055805
calendar_1day_seed20260922,100_1000,equipment_alt2_open,0.013497287491341603,0.01180920088523535,0.015066666285898816,0.0009936220762425917,0.01079588102757549,0.016198693955107715
calendar_1day_seed20260922,100_1000,equipment_alt2_closed,0.010696804155910011,0.009580841030067294,0.011971261650122916,0.000737445306775619,0.00869187736731553,0.012701730944504493
calendar_1day_seed20260922,100_1000,equipment_alt3_open,0.006093636813657155,0.004379861880694469,0.00768032954747842,0.0009834032544433684,0.003420012735086111,0.0087672608922282
calendar_1day_seed20260922,100_1000,equipment_alt3_closed,0.011348639696475149,0.010193775382492531,0.01242724647209571,0.0006806441546968093,0.009498140836812467,0.013199138556137831
calendar_1day_seed20260922,100_1000,attenuation_beginners,0.06980829701129598,0.05983926416553326,0.0805102411654714,0.006261738682532519,0.05278421737794678,0.08683237664464519
calendar_1day_seed20260922,100_1000,attenuation_experts,0.07641011854003188,0.06639348414620366,0.08692111461293911,0.006543355731482089,0.05862039356271453,0.09419984351734922
calendar_1day_seed20260922,100_1000,attenuation_experts_minus_beginners,0.006601821528735896,-0.006837026010987891,0.02051798758189367,0.008531045694533307,-0.0165919284219946,0.029795571479466394
calendar_1day_seed20260922,1000_10000,circuit_alt0_beginners,0.36248751914409827,0.32139855144065005,0.40861496345557785,0.026228113560385555,0.292669231861147,0.4323058064270495
calendar_1day_seed20260922,1000_10000,circuit_alt0_experts,0.3266463039305789,0.29287346005441084,0.37115557757173123,0.02442696942791945,0.2616225970199063,0.3916700108412515
calendar_1day_seed20260922,1000_10000,circuit_alt1_beginners,0.3673820782511975,0.34859939132753526,0.38731459088993586,0.01167884462905542,0.3362934173161654,0.3984707391862296
calendar_1day_seed20260922,1000_10000,circuit_alt1_experts,0.3770912061139009,0.3625204461808968,0.3912254032274636,0.00864162868961969,0.35408750388211935,0.40009490834568245
calendar_1day_seed20260922,1000_10000,circuit_alt2_beginners,0.18806615069908283,0.1803287868441206,0.19679685971345373,0.005012504055882135,0.1747230466525487,0.20140925474561697
calendar_1day_seed20260922,1000_10000,circuit_alt2_experts,0.17666813355444677,0.1673164513825993,0.18567288271717003,0.005705564215096734,0.16148012849400603,0.1918561386148875
calendar_1day_seed20260922,1000_10000,circuit_alt3_beginners,0.11477680244921429,0.10820264384279486,0.1214663605226782,0.004081167467474044,0.10391288263134733,0.12564072226708123
calendar_1day_seed20260922,1000_10000,circuit_alt3_experts,0.08072655399195605,0.07274685175941306,0.08858136489018063,0.004653524024691461,0.06833904177206279,0.09311406621184931
calendar_1day_seed20260922,1000_10000,equipment_alt0_open,0.007924333837114217,0.0052752708188771365,0.010730919770365777,0.001704105764102497,0.003388066082869661,0.012460601591358773
calendar_1day_seed20260922,1000_10000,equipment_alt0_closed,0.04376554905063357,-0.01778756171967969,0.1036746885217468,0.03694875156901721,-0.05459068788774725,0.14212178598901437
calendar_1day_seed20260922,1000_10000,equipment_alt1_open,0.020716195867310883,0.016517465913769187,0.025113115782981293,0.002613056062756081,0.013760335376012942,0.027672056358608824
calendar_1day_seed20260922,1000_10000,equipment_alt1_closed,0.01100706800460749,-0.012094178570646952,0.033898031148262765,0.013823694616771465,-0.02579110582682187,0.04780524183603685
calendar_1day_seed20260922,1000_10000,equipment_alt2_open,0.047620874070540276,0.041502454335907144,0.05366521006964534,0.003719225398719204,0.037720430915908404,0.05752131722517215
calendar_1day_seed20260922,1000_10000,equipment_alt2_closed,0.05901889121517634,0.053309926438446766,0.06522012463320102,0.003556425180414393,0.04955181633863902,0.06848596609171366
calendar_1day_seed20260922,1000_10000,equipment_alt3_open,0.02149638059451109,0.015660498270360583,0.027130342666034066,0.003512951532210273,0.012145030993166168,0.03084773019585601
calendar_1day_seed20260922,1000_10000,equipment_alt3_closed,0.055546629051769325,0.050869421462334405,0.05979322590204304,0.0026970099610625566,0.048367286327294756,0.0627259717762439
calendar_1day_seed20260922,1000_10000,attenuation_beginners,0.24771071669488398,0.20667921254596877,0.2942705080993215,0.02643691051272843,0.17733661949564128,0.3180848138941267
calendar_1day_seed20260922,1000_10000,attenuation_experts,0.24591974993862287,0.2092478391956356,0.2906332453545273,0.024904160428592035,0.17962577788680345,0.3122137219904423
calendar_1day_seed20260922,1000_10000,attenuation_experts_minus_beginners,-0.0017909667562611142,-0.06214689840463714,0.060361097435533306,0.03744444610229703,-0.10146672456866282,0.09788479105614059
calendar_3day_seed20260921,10_10000,circuit_alt0_beginners,0.13290226837995622,0.12015071854420216,0.1469708494658881,0.008309511025148859,0.11035822118351563,0.15544631557639682
calendar_3day_seed20260921,10_10000,circuit_alt0_experts,0.12707664932398,0.11383382608781972,0.14216222860707303,0.008550532963628834,0.10387869963676404,0.15027459901119597
calendar_3day_seed20260921,10_10000,circuit_alt1_beginners,0.1190496003880338,0.11258101788004962,0.12569558482846424,0.0040392460786838605,0.10809095866287222,0.1300082421131954
calendar_3day_seed20260921,10_10000,circuit_alt1_experts,0.1356107538508634,0.13098124421278512,0.14068996776294024,0.0030266988577514016,0.12739919462769744,0.14382231307402937
calendar_3day_seed20260921,10_10000,circuit_alt2_beginners,0.04860129206443986,0.045684237364415195,0.05142093724225843,0.0017840897147836832,0.04376098285598712,0.0534416012728926
calendar_3day_seed20260921,10_10000,circuit_alt2_experts,0.04832042738697995,0.045115366238159565,0.051796432062842526,0.002033447268674902,0.04280360081827592,0.05383725395568397
calendar_3day_seed20260921,10_10000,circuit_alt3_beginners,0.02928516721457264,0.026613190527223107,0.031771968599862754,0.0015864418733066822,0.024981084777231533,0.03358924965191375
calendar_3day_seed20260921,10_10000,circuit_alt3_experts,0.017931875202467862,0.015287876185380512,0.020558692394887945,0.001640926402190231,0.013479973984104734,0.02238377642083099
calendar_3day_seed20260921,10_10000,equipment_alt0_open,0.009649132513091963,0.007776726613536256,0.011698219272006084,0.0012106741453826169,0.006364523468057671,0.012933741558126254
calendar_3day_seed20260921,10_10000,equipment_alt0_closed,0.01547475156906819,-0.0034779170622184115,0.034566638531867415,0.011624287790958185,-0.016062422133601637,0.04701192527173802
calendar_3day_seed20260921,10_10000,equipment_alt1_open,0.018014942500661157,0.01551810582634267,0.02085056014059961,0.0016192624649375461,0.013621816440355723,0.022408068560966592
calendar_3day_seed20260921,10_10000,equipment_alt1_closed,0.0014537890378315543,-0.005680843241979367,0.009505140518114881,0.004669792523542047,-0.011215551279510577,0.014123129355173685
calendar_3day_seed20260921,10_10000,equipment_alt2_open,0.02266885988579337,0.020202747938219533,0.02514078001523438,0.0014959350232306903,0.018610326277202723,0.026727393494384015
calendar_3day_seed20260921,10_10000,equipment_alt2_closed,0.022949724563253282,0.02033546930272336,0.02507774252326147,0.0014059880012602091,0.01913522094660136,0.026764228179905203
calendar_3day_seed20260921,10_10000,equipment_alt3_open,0.011002880222677258,0.008789104266666186,0.013270093643453966,0.0013769045407107537,0.007267281237751364,0.014738479207603152
calendar_3day_seed20260921,10_10000,equipment_alt3_closed,0.022356172234782035,0.020668985670449648,0.024025088628483255,0.0010231944453884794,0.01958020337233498,0.02513214109722909
calendar_3day_seed20260921,10_10000,attenuation_beginners,0.10361710116538358,0.09057500688832265,0.11837123993320851,0.008441105008932987,0.08071603404656508,0.1265181682842021
calendar_3day_seed20260921,10_10000,attenuation_experts,0.10914477412151213,0.09541421300646508,0.12428417967613406,0.008747325662477705,0.08541291770051404,0.13287663054251023
calendar_3day_seed20260921,10_10000,attenuation_experts_minus_beginners,0.005527672956128549,-0.01377281394861071,0.02442673275228846,0.01181368674806293,-0.026523347953074046,0.03757869386533114
calendar_3day_seed20260921,10_100,circuit_alt0_beginners,0.025647286622056953,0.01680663302838246,0.03513331913277917,0.0056688216610066245,0.010564150026205626,0.040730423217908276
calendar_3day_seed20260921,10_100,circuit_alt0_experts,0.033028241473831876,0.02486383323717073,0.04157871999194996,0.00487573359871977,0.02005528866772558,0.04600119427993817
calendar_3day_seed20260921,10_100,circuit_alt1_beginners,0.01695822944531722,0.013270182023251148,0.020829895671454053,0.0022500840280540576,0.01097139006726273,0.02294506882337171
calendar_3day_seed20260921,10_100,circuit_alt1_experts,0.02995641163940488,0.026913262969226404,0.03312551005185334,0.0019230821323047301,0.024839632135453683,0.035073191143356074
calendar_3day_seed20260921,10_100,circuit_alt2_beginners,-0.0008275904792347522,-0.0020491733940534384,0.0004938914533539062,0.0007811726819380545,-0.0029060708004038168,0.0012508898419343125
calendar_3day_seed20260921,10_100,circuit_alt2_experts,-0.0025719298047186534,-0.003912173255179086,-0.00119290543522404,0.0008359477628955513,-0.004796151177121288,-0.0003477084323160189
calendar_3day_seed20260921,10_100,circuit_alt3_beginners,-0.0012268972465183658,-0.0025715315899957625,8.599063556806154e-05,0.0008137143225150471,-0.0033919617009037007,0.000938167207866969
calendar_3day_seed20260921,10_100,circuit_alt3_experts,-0.006539266408112754,-0.007857468876713685,-0.005174497250498633,0.0008007144597079154,-0.00866974189177847,-0.004408790924447037
calendar_3day_seed20260921,10_100,equipment_alt0_open,0.01689878498345032,0.014434668949988233,0.019305516738686218,0.0014962190866270005,0.012917767726169455,0.020879802240731188
calendar_3day_seed20260921,10_100,equipment_alt0_closed,0.009517830131675398,-0.002115922644680152,0.020470198858769887,0.006897152881520502,-0.008833549618022067,0.027869209881372863
calendar_3day_seed20260921,10_100,equipment_alt1_open,0.01907920132994334,0.016814131722243508,0.021466270981487474,0.0014312480663000008,0.015271053644676838,0.02288734901520984
calendar_3day_seed20260921,10_100,equipment_alt1_closed,0.006081019135855681,0.002411199102062195,0.010051898006796725,0.0023542157542657473,-0.0001828854145284331,0.012344923686239795
calendar_3day_seed20260921,10_100,equipment_alt2_open,0.014538846094185875,0.013127431772360892,0.015945112580744502,0.0008259095015419951,0.012341333705807561,0.01673635848256419
