discipline,statistic,side_km,shift_x_km,shift_y_km,months,month_offset,pool_terrain,config_index,seed,rng_seed,replicate_key,groups,flights,singleton_groups,singleton_group_fraction,flights_in_singletons_fraction,flights_per_group_median,flights_per_group_p95,largest_group_flights,largest_group_fraction,size_balance_index,years_per_group_median,groups_with_multiple_years,archive_groups,unknown_archive_flights,point,se,se_monte_carlo,low,high,valid_replicates,invalid_replicates,se_ratio_site_day,se_ratio_grid
para,msd_10000,50,25.0,25.0,1,0,False,3,20260919,3611734819,config_3_seed_20260919,1917,46273,623,0.3249869587897757,0.013463574870875024,3.0,92.19999999999982,1745,0.037710976163205324,115.10648870274704,2.0,1141,3919,3,1444562811.0101779,61887898.660691775,1349023.6228162227,1346623752.9928358,1547719778.6833816,1000,0,3.9401300476581502,0.9228007158080848
para,hurst,50,25.0,25.0,1,0,False,3,20260919,3611734819,config_3_seed_20260919,1917,46273,623,0.3249869587897757,0.013463574870875024,3.0,92.19999999999982,1745,0.037710976163205324,115.10648870274704,2.0,1141,3919,3,0.882276507888494,0.00199337045527519,4.3912259124043914e-05,0.879151645076607,0.8855994578295843,1000,0,3.8462738869919555,0.9596384959205593
para,msd_100,25,0.0,0.0,1,0,False,4,20260918,1808375059,config_4_seed_20260918,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,614697.1473775362,4884.205546074717,105.28263383016275,607167.0262915973,623402.0785472823,1000,0,3.3704870536961415,0.9088740944185484
para,msd_1000,25,0.0,0.0,1,0,False,4,20260918,1808375059,config_4_seed_20260918,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,38415664.978881076,455565.090335478,10032.709429254588,37682606.87821086,39203554.27946329,1000,0,3.2754434840845525,0.9250449608923978
para,msd_10000,25,0.0,0.0,1,0,False,4,20260918,1808375059,config_4_seed_20260918,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,1444562811.0101774,58963568.12093796,1332912.239812188,1353411052.5947611,1550708592.8188374,1000,0,3.753950796490801,0.8791964834178474
para,hurst,25,0.0,0.0,1,0,False,4,20260918,1808375059,config_4_seed_20260918,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,0.8822765078884939,0.0018894980140630494,4.2250925688256134e-05,0.8791745678093771,0.8855649810139992,1000,0,3.6458485936627194,0.9096327416019752
para,msd_100,25,0.0,0.0,1,0,False,4,20260919,3341015763,config_4_seed_20260919,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,614697.1473775362,4970.9928927174915,112.51384090099863,607159.4549550468,623558.6657334231,1000,0,3.4303771679685022,0.9250238592764858
para,msd_1000,25,0.0,0.0,1,0,False,4,20260919,3341015763,config_4_seed_20260919,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,38415664.978881076,465570.79784141085,10198.321959256305,37706130.73011242,39242991.1617325,1000,0,3.34738299426482,0.9453619902365701
para,msd_10000,25,0.0,0.0,1,0,False,4,20260919,3341015763,config_4_seed_20260919,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,1444562811.0101774,59568919.26336396,1434996.2020938916,1354028762.751432,1549367920.418416,1000,0,3.7924908386844103,0.8882227790206219
para,hurst,25,0.0,0.0,1,0,False,4,20260919,3341015763,config_4_seed_20260919,2632,46273,925,0.3514437689969605,0.019990058997687635,2.0,67.0,1745,0.037710976163205324,139.09946851320967,2.0,1483,5658,3,0.8822765078884939,0.0018974479467248038,4.461395049571582e-05,0.8792087633719176,0.8855172290916064,1000,0,3.6611882503328235,0.9134599586664232
para,msd_100,25,12.5,0.0,1,0,False,5,20260918,3932578366,config_5_seed_20260918,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,614697.1473775366,4932.015682159871,108.12114157880198,607425.1721805362,623662.1838663863,1000,0,3.4034798184744317,0.917770811341804
para,msd_1000,25,12.5,0.0,1,0,False,5,20260918,3932578366,config_5_seed_20260918,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,38415664.97888109,461822.6471905215,10269.542261677107,37727698.68940529,39216274.21380774,1000,0,3.3204343630214073,0.9377512054204695
para,msd_10000,25,12.5,0.0,1,0,False,5,20260918,3932578366,config_5_seed_20260918,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,1444562811.0101776,59564728.501204714,1304213.9112606985,1354179316.4175258,1548005654.8297238,1000,0,3.7922240313074664,0.8881602912256891
para,hurst,25,12.5,0.0,1,0,False,5,20260918,3932578366,config_5_seed_20260918,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,0.8822765078884937,0.0019083114833759029,4.1133862772007626e-05,0.8793439921412013,0.8856104257396493,1000,0,3.682149801774968,0.918689828480461
para,msd_100,25,12.5,0.0,1,0,False,5,20260919,3322082798,config_5_seed_20260919,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,614697.1473775366,5215.601830645992,126.84052294723568,606351.0952320944,623542.6990741572,1000,0,3.599176627927545,0.9705417484908574
para,msd_1000,25,12.5,0.0,1,0,False,5,20260919,3322082798,config_5_seed_20260919,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,38415664.97888109,483127.69867467834,11176.563324938043,37642531.63642103,39232555.8688059,1000,0,3.4736144322195956,0.9810120498860965
para,msd_10000,25,12.5,0.0,1,0,False,5,20260919,3322082798,config_5_seed_20260919,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,1444562811.0101776,62149371.24471068,1493740.6427986317,1353223768.3201413,1558828051.650014,1000,0,3.956776855955522,0.9266994923527485
para,hurst,25,12.5,0.0,1,0,False,5,20260919,3322082798,config_5_seed_20260919,2583,46273,916,0.3546264034068912,0.019795561126358784,3.0,63.0,1786,0.03859702202148121,132.4386445823281,2.0,1467,5536,3,0.8822765078884937,0.0019595731760556766,4.413026280509073e-05,0.8791865967745025,0.8857032534662993,1000,0,3.781060924609886,0.943367977758423
para,msd_100,25,0.0,12.5,1,0,False,6,20260918,3203230281,config_6_seed_20260918,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,614697.1473775362,5244.283197884008,115.57987667279438,606147.489378878,623662.4148906423,1000,0,3.618969033477661,0.9758789013664335
para,msd_1000,25,0.0,12.5,1,0,False,6,20260918,3203230281,config_6_seed_20260918,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,38415664.97888111,476711.0333323702,10354.460018434942,37682841.55247755,39231215.0779011,1000,0,3.4274795875379342,0.9679827285738247
para,msd_10000,25,0.0,12.5,1,0,False,6,20260918,3203230281,config_6_seed_20260918,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,1444562811.0101762,63588648.93832127,1368712.5765495629,1346315202.1748567,1553786289.0866563,1000,0,4.0484093303203545,0.9481603355006522
para,hurst,25,0.0,12.5,1,0,False,6,20260918,3203230281,config_6_seed_20260918,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,0.8822765078884938,0.0019646247876441616,4.219414719187945e-05,0.8791001722525547,0.8854427444572472,1000,0,3.7908081753974137,0.9457998994987696
para,msd_100,25,0.0,12.5,1,0,False,6,20260919,3227978157,config_6_seed_20260919,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,614697.1473775362,5092.642072124068,108.58566777444182,606348.4210729558,623483.7896112567,1000,0,3.514324696469252,0.9476608647683551
para,msd_1000,25,0.0,12.5,1,0,False,6,20260919,3227978157,config_6_seed_20260919,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,38415664.97888111,464612.44613205054,10170.202333431165,37638030.64687234,39204908.1199051,1000,0,3.3404925917109853,0.9434160149230237
para,msd_10000,25,0.0,12.5,1,0,False,6,20260919,3227978157,config_6_seed_20260919,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,1444562811.0101762,60136573.8897691,1377243.6412163335,1348795550.649782,1542547311.591906,1000,0,3.828630909661027,0.8966869878064203
para,hurst,25,0.0,12.5,1,0,False,6,20260919,3227978157,config_6_seed_20260919,2615,46273,930,0.35564053537284895,0.02009811337064811,3.0,69.29999999999973,2003,0.04328658180796577,120.62665344792804,2.0,1471,5648,3,0.8822765078884938,0.0018713398198742233,4.225866307465833e-05,0.879163944275716,0.8852553014424189,1000,0,3.610811760464663,0.9008911140164529
para,msd_100,25,12.5,12.5,1,0,False,7,20260918,3767669268,config_7_seed_20260918,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,614697.1473775366,5313.5454695222315,124.65276509909853,606718.8985812857,624099.4313681293,1000,0,3.6667654637597225,0.9887675244636236
para,msd_1000,25,12.5,12.5,1,0,False,7,20260918,3767669268,config_7_seed_20260918,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,38415664.97888103,487771.14814345806,11635.58900779856,37683578.39750115,39272249.83724984,1000,0,3.507000125348519,0.9904407783452723
para,msd_10000,25,12.5,12.5,1,0,False,7,20260918,3767669268,config_7_seed_20260918,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,1444562811.0101788,60953605.47697029,1476560.6575066212,1357596155.2118895,1553456671.840658,1000,0,3.8806477138551227,0.9088696172028512
para,hurst,25,12.5,12.5,1,0,False,7,20260918,3767669268,config_7_seed_20260918,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,0.8822765078884938,0.0019038180355355826,4.477786820047755e-05,0.879407549298106,0.8854873596876116,1000,0,3.6734795463063734,0.916526615157232
para,msd_100,25,12.5,12.5,1,0,False,7,20260919,730363363,config_7_seed_20260919,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,614697.1473775366,5002.854853581671,108.17800297922447,607030.3322738924,623956.3479647016,1000,0,3.4523644339803505,0.9309528707715289
para,msd_1000,25,12.5,12.5,1,0,False,7,20260919,730363363,config_7_seed_20260919,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,38415664.97888103,450637.3025971491,9967.993928593205,37743995.481769286,39239281.092831835,1000,0,3.240013442185216,0.9150388710659546
para,msd_10000,25,12.5,12.5,1,0,False,7,20260919,730363363,config_7_seed_20260919,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,1444562811.0101788,57936737.35479471,1346401.1587025682,1359489685.909042,1549156904.8397126,1000,0,3.6885770022095845,0.8638855714864878
para,hurst,25,12.5,12.5,1,0,False,7,20260919,730363363,config_7_seed_20260919,2561,46273,914,0.35689183912534167,0.019752339377174594,3.0,62.0,2033,0.04393490804572861,123.64033167537606,2.0,1440,5533,3,0.8822765078884938,0.0017993170522517543,4.141574714784011e-05,0.8795059878495246,0.8854628313443166,1000,0,3.471841460367108,0.8662182712388568
para,msd_100,10,0.0,0.0,1,0,False,8,20260918,4114073569,config_8_seed_20260918,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,614697.1473775362,4567.228157448247,102.94999701631313,607554.253048154,622361.9357019317,1000,0,3.1517476549133567,0.8498895708719154
para,msd_1000,10,0.0,0.0,1,0,False,8,20260918,4114073569,config_8_seed_20260918,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,38415664.978881024,419820.9791244283,9501.98956637264,37733331.387206525,39098892.35143468,1000,0,3.018448778729912,0.8524649703294467
para,msd_10000,10,0.0,0.0,1,0,False,8,20260918,4114073569,config_8_seed_20260918,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,1444562811.010179,55232566.13565561,1283563.2354117043,1358620396.759728,1537324729.2779193,1000,0,3.5164143257393663,0.8235641000729795
para,hurst,10,0.0,0.0,1,0,False,8,20260918,4114073569,config_8_seed_20260918,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,0.8822765078884938,0.0017363305680116665,3.9939881269544723e-05,0.8794564886419399,0.8850899262577109,1000,0,3.350306966402395,0.8358956310895939
para,msd_100,10,0.0,0.0,1,0,False,8,20260919,1540111235,config_8_seed_20260919,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,614697.1473775362,4536.550997302625,108.93403770665344,607107.2076979425,622021.5940606016,1000,0,3.1305779948448773,0.8441810322193821
para,msd_1000,10,0.0,0.0,1,0,False,8,20260919,1540111235,config_8_seed_20260919,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,38415664.978881024,415633.0621438071,9944.861523954685,37706861.75657472,39074230.27379761,1000,0,2.9883382946803962,0.8439612206310084
para,msd_10000,10,0.0,0.0,1,0,False,8,20260919,1540111235,config_8_seed_20260919,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,1444562811.010179,52484307.835873485,1277644.5435793386,1360631040.7300613,1528894901.472638,1000,0,3.3414448189369774,0.7825852531392855
para,hurst,10,0.0,0.0,1,0,False,8,20260919,1540111235,config_8_seed_20260919,3575,46273,1458,0.40783216783216786,0.03150865515527414,2.0,47.0,1741,0.037624532664836945,157.11952877728223,2.0,1826,8162,3,0.8822765078884938,0.0016679578490799425,3.968929896317136e-05,0.8795749831971242,0.8849890624308316,1000,0,3.218379555361568,0.8029799766090118
para,msd_100,10,5.0,0.0,1,0,False,9,20260918,2010005150,config_9_seed_20260918,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,614697.1473775369,4649.615124364006,105.03508121413996,607950.8554138355,622780.8767486523,1000,0,3.2086011601074667,0.865220494036611
para,msd_1000,10,5.0,0.0,1,0,False,9,20260918,2010005150,config_9_seed_20260918,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,38415664.97888105,426614.34985565476,9842.000621362004,37765679.7641632,39136163.02635808,1000,0,3.0672920776758,0.8662592085090387
para,msd_10000,10,5.0,0.0,1,0,False,9,20260918,2010005150,config_9_seed_20260918,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,1444562811.010176,54616793.16286472,1223798.570217593,1362282312.5664098,1538173362.969516,1000,0,3.477210771488296,0.8143824061980246
para,hurst,10,5.0,0.0,1,0,False,9,20260918,2010005150,config_9_seed_20260918,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,0.8822765078884938,0.0017221818455116842,3.787770618266288e-05,0.879587713480036,0.8850930650669446,1000,0,3.323006540763015,0.8290842234342085
para,msd_100,10,5.0,0.0,1,0,False,9,20260919,4037920686,config_9_seed_20260919,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,614697.1473775369,4579.6600889724505,100.05960752833666,607178.7038329801,622547.2864635913,1000,0,3.160326668195965,0.8522029584636835
para,msd_1000,10,5.0,0.0,1,0,False,9,20260919,4037920686,config_9_seed_20260919,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,38415664.97888105,416174.20351454715,9625.002452321509,37747997.035976365,39118141.267419696,1000,0,2.9922290185623637,0.8450600319946378
para,msd_10000,10,5.0,0.0,1,0,False,9,20260919,4037920686,config_9_seed_20260919,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,1444562811.010176,54450462.65940817,1239956.4559154408,1360617874.0993361,1540867439.535672,1000,0,3.4666212405994803,0.8119022782413144
para,hurst,10,5.0,0.0,1,0,False,9,20260919,4037920686,config_9_seed_20260919,3551,46273,1437,0.40467473950999716,0.031054826788840143,2.0,48.0,1740,0.03760292179024485,163.76968466853663,2.0,1824,8157,3,0.8822765078884938,0.0017023368550985296,3.911448753093347e-05,0.8795593599745402,0.8852048414927977,1000,0,3.284714978744662,0.8195305467951071
para,msd_100,10,0.0,5.0,1,0,False,10,20260918,1870139487,config_10_seed_20260918,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,614697.1473775366,4918.197464126679,105.92184270187806,607658.4110353283,623863.4954467355,1000,0,3.3939441581614758,0.9151994575601252
para,msd_1000,10,0.0,5.0,1,0,False,10,20260918,1870139487,config_10_seed_20260918,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,38415664.97888102,448401.61405134946,9935.655949370037,37778787.05279818,39224935.378716394,1000,0,3.223939182688314,0.9104992071029108
para,msd_10000,10,0.0,5.0,1,0,False,10,20260918,1870139487,config_10_seed_20260918,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,1444562811.010178,58609841.35261431,1330367.4456713235,1358455863.1119032,1549951314.6186326,1000,0,3.7314305704256974,0.8739221192517739
para,hurst,10,0.0,5.0,1,0,False,10,20260918,1870139487,config_10_seed_20260918,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,0.8822765078884938,0.001834328835378872,4.1152140159046134e-05,0.8795412387314414,0.8854782436545413,1000,0,3.5393978480031776,0.8830734698351286
para,msd_100,10,0.0,5.0,1,0,False,10,20260919,183348734,config_10_seed_20260919,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,614697.1473775366,4923.741185358071,115.53878299660127,606805.1413114093,623152.6111785864,1000,0,3.3977697630553405,0.9162310571859722
para,msd_1000,10,0.0,5.0,1,0,False,10,20260919,183348734,config_10_seed_20260919,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,38415664.97888102,452459.3047220461,10662.919238293598,37709465.17547961,39196449.997094005,1000,0,3.2531133594409196,0.9187385265490603
para,msd_10000,10,0.0,5.0,1,0,False,10,20260919,183348734,config_10_seed_20260919,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,1444562811.010178,58417660.34542469,1381072.6800677823,1354947839.830453,1548205941.0661805,1000,0,3.719195251770453,0.8710565385027551
para,hurst,10,0.0,5.0,1,0,False,10,20260919,183348734,config_10_seed_20260919,3517,46273,1460,0.41512652829115726,0.03155187690445832,2.0,46.0,1775,0.038359302400968166,149.5900701851042,2.0,1761,8045,3,0.8822765078884938,0.001857359469461951,4.4326485263587975e-05,0.879204910113975,0.8855426036940934,1000,0,3.5838362143089446,0.8941607632145879
para,msd_100,10,5.0,5.0,1,0,False,11,20260918,4059106128,config_11_seed_20260918,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,614697.1473775378,4730.372044405473,104.37972004588146,607586.0724120559,622963.1468269482,1000,0,3.2643298043933098,0.8802480910282461
para,msd_1000,10,5.0,5.0,1,0,False,11,20260918,4059106128,config_11_seed_20260918,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,38415664.978881,438014.10110901296,9604.695775103906,37761518.28657351,39169336.27836129,1000,0,3.1492545496806246,0.8894069050205959
para,msd_10000,10,5.0,5.0,1,0,False,11,20260918,4059106128,config_11_seed_20260918,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,1444562811.0101748,55991802.05493922,1235248.6976891276,1365194999.525217,1547949374.2770474,1000,0,3.5647515342012643,0.8348849473620978
para,hurst,10,5.0,5.0,1,0,False,11,20260918,4059106128,config_11_seed_20260918,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,0.8822765078884934,0.0017824940242104944,3.847099860058985e-05,0.879722127422035,0.8855280413519973,1000,0,3.4393808741855505,0.8581194127032439
para,msd_100,10,5.0,5.0,1,0,False,11,20260919,474686261,config_11_seed_20260919,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,614697.1473775378,4672.26934025217,105.89803847937246,607044.0551826152,622645.5667561895,1000,0,3.224234355852895,0.8694360885188426
para,msd_1000,10,5.0,5.0,1,0,False,11,20260919,474686261,config_11_seed_20260919,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,38415664.978881,430504.3393249272,9769.103159302938,37717717.44247595,39133202.422694616,1000,0,3.0952605083799685,0.8741580032868059
para,msd_10000,10,5.0,5.0,1,0,False,11,20260919,474686261,config_11_seed_20260919,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,1444562811.0101748,55985586.62770784,1272046.3453742773,1357758831.307472,1540955304.3838608,1000,0,3.56435582531272,0.8347922701049556
para,hurst,10,5.0,5.0,1,0,False,11,20260919,474686261,config_11_seed_20260919,3536,46273,1417,0.4007352941176471,0.03062260929699825,2.0,49.0,1745,0.037710976163205324,164.56221231555168,2.0,1820,8141,3,0.8822765078884934,0.0017691101174901757,3.898736320620497e-05,0.8794518500273181,0.885207385277053,1000,0,3.4135561857599406,0.8516761988587532
para,msd_100,50,0.0,0.0,2,0,False,12,20260918,4010329436,config_12_seed_20260918,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,614697.1473775363,6573.937491683428,147.51665204787483,604764.7566121442,626434.6371791125,1000,0,4.536535368650458,1.2233067237147184
para,msd_1000,50,0.0,0.0,2,0,False,12,20260918,4010329436,config_12_seed_20260918,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,38415664.97888109,588338.379499392,13324.37421052386,37546932.37316379,39421339.86908474,1000,0,4.230063173078198,1.1946469665942445
para,msd_10000,50,0.0,0.0,2,0,False,12,20260918,4010329436,config_12_seed_20260918,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,1444562811.0101783,84215148.55039012,1853627.2156442464,1319833606.9450994,1591610185.104885,1000,0,5.361607752924759,1.2557188246164233
para,hurst,50,0.0,0.0,2,0,False,12,20260918,4010329436,config_12_seed_20260918,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,0.8822765078884938,0.0025850943735091004,5.373779919707654e-05,0.878349979346991,0.8866767521310175,1000,0,4.988024658399599,1.244503283291865
para,msd_100,50,0.0,0.0,2,0,False,12,20260919,4065665203,config_12_seed_20260919,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,614697.1473775363,6949.495464374754,149.04006336463488,604288.386742532,627032.5368218736,1000,0,4.795699990803959,1.293192175731744
para,msd_1000,50,0.0,0.0,2,0,False,12,20260919,4065665203,config_12_seed_20260919,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,38415664.97888109,630593.732350013,13499.651955805466,37480175.64433456,39523556.74211133,1000,0,4.533872712260269,1.2804483198024386
para,msd_10000,50,0.0,0.0,2,0,False,12,20260919,4065665203,config_12_seed_20260919,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,1444562811.0101783,87925746.47287107,1951433.9823355358,1316248173.2264395,1602430746.7466497,1000,0,5.597845186826052,1.3110469661924478
para,hurst,50,0.0,0.0,2,0,False,12,20260919,4065665203,config_12_seed_20260919,1278,46273,398,0.3114241001564945,0.008601128087653707,3.0,127.14999999999986,3107,0.06714498735763837,51.901049890747224,2.0,810,2493,3,0.8822765078884938,0.002730881490234476,5.886467991227406e-05,0.8780709902488139,0.8869894050561643,1000,0,5.269325697369422,1.3146873923463058
para,msd_100,50,0.0,0.0,2,1,False,13,20260918,3804448291,config_13_seed_20260918,1282,46273,393,0.30655226209048364,0.008493073714693234,3.0,123.85000000000014,3425,0.07401724547792449,51.57291782154473,2.0,811,2518,3,614697.1473775364,6766.001129918048,156.61636182192464,604717.8806715952,627122.5007535509,1000,0,4.669074427469517,1.2590467562797916
para,msd_1000,50,0.0,0.0,2,1,False,13,20260918,3804448291,config_13_seed_20260918,1282,46273,393,0.30655226209048364,0.008493073714693234,3.0,123.85000000000014,3425,0.07401724547792449,51.57291782154473,2.0,811,2518,3,38415664.97888114,621808.5911701375,14275.513111331886,37472166.23854499,39554242.77725831,1000,0,4.470708887716128,1.262609704088518
para,msd_10000,50,0.0,0.0,2,1,False,13,20260918,3804448291,config_13_seed_20260918,1282,46273,393,0.30655226209048364,0.008493073714693234,3.0,123.85000000000014,3425,0.07401724547792449,51.57291782154473,2.0,811,2518,3,1444562811.0101779,90162672.89950553,2142844.0108982422,1316962640.4500957,1619397209.1271837,1000,0,5.740260444392086,1.3444014240489948
