discipline,estimator,t_s,msd_m2,n_flights,sem_m2,p10_m2,p50_m2,p90_m2
paragliders,ensemble,1.0,57.36336753607917,108117,0.4688249629657351,28.25262451171875,39.66617202758789,80.30233001708984
paragliders,ensemble,2.0,232.64732695488735,120701,1.384823373438719,124.64346313476562,178.293212890625,328.677734375
paragliders,ensemble,3.0,505.6574033078605,128748,2.2917942196215444,261.379150390625,418.836669921875,738.7905883789062
paragliders,ensemble,4.0,938.264172541644,131302,3.6695010222078075,514.826171875,795.9955444335938,1354.39208984375
paragliders,ensemble,5.0,1556.4528858491756,147361,7.354747113723916,786.4126586914062,1273.8299560546875,2207.712890625
paragliders,ensemble,6.0,2128.0405213418267,147955,8.073070537863215,1117.991943359375,1816.28955078125,3039.892822265625
paragliders,ensemble,7.0,2722.760734996542,148160,9.066987111472141,1300.0341796875,2379.90087890625,3991.072265625
paragliders,ensemble,8.0,4165.413450940126,148451,18.052308584029785,2270.649658203125,3502.824462890625,5925.57080078125
paragliders,ensemble,9.0,4878.888138567448,148492,18.256402752497426,2653.17138671875,4233.5673828125,6957.271484375
paragliders,ensemble,10.0,5915.308490016604,152564,19.804647484328882,3140.642333984375,5196.54541015625,8479.7041015625
paragliders,ensemble,11.0,7021.556156426487,152681,21.035475572371134,3599.878173828125,6242.0009765625,10215.28125
paragliders,ensemble,12.0,8121.688860855937,152752,22.04918662958055,3853.45361328125,7347.6640625,12005.6650390625
paragliders,ensemble,14.0,11275.626342745958,152792,30.715694947495482,4899.0390625,10313.751953125,16860.47265625
paragliders,ensemble,16.0,14280.679472775597,153055,37.445777250036635,5583.017578125,13207.166015625,21711.13671875
paragliders,ensemble,18.0,18121.167593114176,153071,44.365332573159336,5410.57666015625,17085.650390625,28065.615234375
paragliders,ensemble,20.0,21472.85025725784,153398,49.888967057608546,5011.267578125,20619.310546875,33848.50390625
paragliders,ensemble,23.0,27791.480826220435,153467,65.89605603259267,4689.35986328125,27113.06640625,44899.3125
paragliders,ensemble,25.0,31418.267483445095,153603,78.00710895477383,4687.81689453125,30867.14453125,51518.28515625
paragliders,ensemble,29.0,41886.31124736726,153967,109.35512501329426,5115.345703125,41702.17578125,70003.4609375
paragliders,ensemble,32.0,48654.59418411072,154197,120.40441133720157,5419.12841796875,48861.33203125,83486.8125
paragliders,ensemble,37.0,61020.69596148621,154260,148.70665012697597,5912.658203125,61286.69140625,108542.28125
paragliders,ensemble,41.0,71428.70074373292,154293,174.02781887606807,6378.64453125,70963.984375,131526.4375
paragliders,ensemble,46.0,84646.65828518698,154334,206.26669563855035,7093.044921875,80632.328125,163074.21875
paragliders,ensemble,52.0,100162.53927008064,154369,247.37177467463087,7668.017578125,87858.3125,202735.09375
paragliders,ensemble,59.0,120759.15103126738,154434,301.4318008738445,8000.7099609375,95369.078125,257761.984375
paragliders,ensemble,67.0,143035.82865192354,154547,366.7414409048932,8462.9091796875,103385.125,321728.0625
paragliders,ensemble,75.0,167599.5250893018,154580,448.0027762623485,9029.2919921875,111883.828125,394828.96875
paragliders,ensemble,85.0,198926.21074007754,154620,551.4822822835876,9757.6337890625,123267.6953125,491368.28125
paragliders,ensemble,95.0,231863.88296436425,154649,663.8152404396205,10496.4521484375,134121.703125,595996.375
paragliders,ensemble,107.0,271719.39160616003,154658,811.3315670064044,11466.0283203125,146402.0625,724139.6875
paragliders,ensemble,121.0,318953.85474193445,154667,986.9636025940213,12626.017578125,160726.4375,873865.625
paragliders,ensemble,137.0,375305.9903272517,154662,1207.9458757832813,13698.3740234375,177801.96875,1045851.25
paragliders,ensemble,154.0,437614.96118565043,154670,1465.4638345973508,14851.396484375,196494.296875,1233318.0
paragliders,ensemble,174.0,513165.88072948507,154676,1789.690353623827,16257.490234375,218397.25,1458833.25
paragliders,ensemble,196.0,600861.0655971188,154690,2183.0864017187323,18076.046875,243808.3125,1717722.0
paragliders,ensemble,221.0,707941.7822097626,154690,2676.7068687403143,20051.314453125,275759.3125,2010449.875
paragliders,ensemble,249.0,840572.3832016644,154707,3301.2928847224875,22444.697265625,314440.71875,2362241.0
paragliders,ensemble,281.0,1006783.5612785468,154720,4105.855923806086,25336.638671875,362437.3125,2836095.0
paragliders,ensemble,316.0,1212178.116094844,154721,5076.690565858044,28740.353515625,419693.34375,3422764.5
paragliders,ensemble,357.0,1477555.4919004487,154727,6297.0157718168775,33378.46484375,495252.75,4211580.5
paragliders,ensemble,402.0,1803279.4089677304,154716,7743.084201054818,39371.66015625,596469.9375,5176874.0
paragliders,ensemble,453.0,2222689.152375053,154730,9449.127264136241,46140.0234375,733663.875,6548751.5
paragliders,ensemble,511.0,2762950.279064283,154745,11496.668040962619,55501.18359375,924098.8125,8280818.5
paragliders,ensemble,576.0,3462685.110420261,154749,14037.201264720856,66826.4765625,1175540.0,10458231.0
paragliders,ensemble,649.0,4358446.732074575,154747,17092.612280759255,82407.625,1511459.75,13093022.0
paragliders,ensemble,732.0,5524652.234334848,154766,20887.036895537156,102274.765625,1984852.75,16215541.0
paragliders,ensemble,825.0,7045608.20326456,154776,25661.356024521032,127643.140625,2706768.0,20543466.0
paragliders,ensemble,931.0,9057648.908021752,154752,32600.999895284484,166249.546875,3864690.25,24887838.0
paragliders,ensemble,1049.0,11676966.983879628,154776,40537.794365043446,218065.375,5644357.5,29587904.0
paragliders,ensemble,1183.0,15169256.25891407,154783,51324.05439244417,285225.25,8085931.5,37801088.0
paragliders,ensemble,1334.0,19801241.465165567,154792,65689.13466550419,385636.28125,11252858.0,49956632.0
paragliders,ensemble,1504.0,25863056.95047367,154815,84388.14733822129,529831.3125,15124532.0,64543508.0
paragliders,ensemble,1695.0,33699861.316696554,154840,108299.25107453758,734996.625,19916728.0,84954696.0
paragliders,ensemble,1911.0,43825739.11849778,154820,138506.60403888297,1020991.75,25369976.0,111140568.0
paragliders,ensemble,2155.0,56602951.0211925,154805,176197.50045584192,1385658.875,31476252.0,145643440.0
paragliders,ensemble,2429.0,72370465.97020812,154791,223209.02656086104,1816610.625,40861600.0,182279872.0
paragliders,ensemble,2739.0,90961422.30382492,153786,282091.46907168964,2288640.0,52198632.0,227258240.0
paragliders,ensemble,3088.0,113058549.10668701,152162,358102.56967151084,2842740.25,64853612.0,278719840.0
paragliders,ensemble,3481.0,140024887.95356533,149680,460033.0255790606,3555228.0,77403216.0,355228640.0
paragliders,ensemble,3925.0,173628234.72547603,146099,597024.3934406183,4213150.5,89437272.0,452467232.0
paragliders,ensemble,4425.0,216200312.87278765,141144,779008.7151278068,4655588.5,102997440.0,574064192.0
paragliders,ensemble,4989.0,270770172.79742,134654,1024175.4905596985,4908880.0,121111912.0,734039872.0
paragliders,ensemble,5624.0,341279965.65843207,126704,1356770.796756164,5293980.0,145102368.0,938904128.0
paragliders,ensemble,6341.0,432323068.7496252,117184,1816420.2020659843,5795196.5,174817952.0,1193206912.0
paragliders,ensemble,7149.0,552596714.0230198,106482,2473773.7973097805,6362952.0,214849696.0,1540182912.0
paragliders,ensemble,8059.0,710152505.8990881,94531,3410369.87860258,7421981.5,265487264.0,2012315520.0
paragliders,ensemble,9086.0,909400181.1851006,82252,4743542.798229907,8458772.0,326804160.0,2577897216.0
paragliders,ensemble,10244.0,1160387230.38278,69527,6690184.12502294,10404122.0,407179744.0,3315563776.0
paragliders,ensemble,11549.0,1473602969.7946732,57305,9562902.126982938,13522023.0,500140032.0,4256098560.0
paragliders,ensemble,13021.0,1849548878.9009821,45856,13844709.202512981,18116532.0,594828928.0,5360866304.0
paragliders,ensemble,14680.0,2278138674.693157,35768,20354498.014778562,23324702.0,653248320.0,6563075584.0
paragliders,ensemble,16550.0,2786797050.4393225,27221,30591264.75076808,27585332.0,702462080.0,8118301184.0
paragliders,ensemble,18659.0,3375210067.372655,19860,47174777.90597234,26905516.0,762421248.0,9807017984.0
paragliders,ensemble,21037.0,4102091025.267241,13630,76313471.0747491,27122994.0,827455808.0,11708111872.0
paragliders,ensemble,23717.0,5110077314.632855,8568,132760197.90299655,30632792.0,826401664.0,14349202432.0
paragliders,ensemble,26739.0,6631103753.662782,4851,252619872.7085732,26811794.0,711928960.0,18166585344.0
paragliders,ensemble,30146.0,8921041112.387514,2319,531963955.08164436,21567664.0,538112640.0,27498897408.0
paragliders,ensemble,33987.0,12408987629.360882,818,1312200463.3216746,16131990.0,269195584.0,40765751296.0
paragliders,ensemble,38318.0,12612269332.52446,136,4221661127.898163,4415296.0,111270624.0,1427221760.0
paragliders,ensemble,43200.0,,0,,,,
paragliders,time_averaged,1.0,102.36276033419362,121951,,76.94029235839844,97.9365005493164,132.76666259765625
paragliders,time_averaged,2.0,402.2146031694431,136291,,301.5899353027344,384.8521728515625,522.446533203125
paragliders,time_averaged,3.0,949.3571079201852,145408,,675.6456298828125,874.190673828125,1332.4808349609375
paragliders,time_averaged,4.0,1503.6542804764329,148575,,1067.3963623046875,1454.7933349609375,1994.806884765625
paragliders,time_averaged,5.0,2290.080710895038,167991,,1536.6585693359375,2198.29150390625,3120.585205078125
paragliders,time_averaged,6.0,3206.776776855245,169043,,2140.990234375,3086.959716796875,4341.17138671875
paragliders,time_averaged,7.0,4185.734920164061,169512,,2320.538818359375,4100.27099609375,5857.2626953125
paragliders,time_averaged,8.0,5883.276855534593,170615,,4177.03271484375,5536.65673828125,8011.88671875
paragliders,time_averaged,9.0,6870.486584469363,170752,,4858.8427734375,6551.39453125,9216.42578125
paragliders,time_averaged,10.0,8078.990182534428,176120,,5680.552734375,7717.99267578125,10870.681640625
paragliders,time_averaged,11.0,9733.7831731138,176782,,6642.2353515625,9293.572265625,13280.5341796875
paragliders,time_averaged,12.0,10920.6520858032,177320,,7109.7646484375,10465.5380859375,15011.8046875
paragliders,time_averaged,14.0,14922.317786120033,177708,,10084.7099609375,14247.9208984375,20505.474609375
paragliders,time_averaged,16.0,18544.54696599852,178141,,12480.29296875,17462.1484375,25768.369140625
paragliders,time_averaged,18.0,23517.699464511712,178161,,15685.76171875,22140.533203125,32762.65234375
paragliders,time_averaged,20.0,27688.03381844697,178603,,18400.310546875,26119.41015625,38691.98046875
paragliders,time_averaged,23.0,36290.45571069088,178647,,23516.669921875,34175.6875,51221.125
paragliders,time_averaged,25.0,40327.84107277264,178718,,25776.736328125,38043.4375,57232.54296875
paragliders,time_averaged,29.0,54355.15917549482,178784,,34605.79296875,51005.26171875,77515.921875
paragliders,time_averaged,32.0,64027.90261098284,179011,,40175.71484375,59969.05859375,92297.34375
paragliders,time_averaged,37.0,83432.34526097136,179047,,51414.35546875,78015.359375,121064.484375
paragliders,time_averaged,41.0,101401.21601116763,179074,,62000.859375,94826.71875,147667.21875
paragliders,time_averaged,46.0,126689.90200163354,179130,,76178.109375,118100.2890625,186070.5625
paragliders,time_averaged,52.0,156867.87012114393,178961,,93027.515625,146269.125,231979.484375
paragliders,time_averaged,59.0,201880.99450033795,178467,,118341.671875,188371.234375,299249.90625
paragliders,time_averaged,67.0,252523.5451208911,178035,,145574.359375,234921.65625,377387.375
paragliders,time_averaged,75.0,313959.09907991363,177373,,178761.234375,291646.78125,471136.9375
paragliders,time_averaged,85.0,390915.2848416165,176714,,219576.5625,362895.8125,590074.1875
paragliders,time_averaged,95.0,485529.4678108834,176168,,269296.21875,450305.5,737060.5
paragliders,time_averaged,107.0,600080.1115746639,175676,,328407.71875,556285.375,916337.5
paragliders,time_averaged,121.0,748222.0050726976,174898,,403965.125,692404.5625,1146538.25
paragliders,time_averaged,137.0,940914.8387656005,173648,,501503.90625,869650.0,1450782.5
paragliders,time_averaged,154.0,1165126.3055708997,172766,,613746.75,1075326.25,1804569.25
paragliders,time_averaged,174.0,1455394.136021326,172076,,754227.125,1341124.5,2266167.0
paragliders,time_averaged,196.0,1801771.6638540856,171405,,917632.5625,1657334.125,2824268.75
paragliders,time_averaged,221.0,2231377.018236306,170732,,1116757.0,2049570.0,3520532.25
paragliders,time_averaged,249.0,2763163.7769380827,169977,,1356707.0,2532916.75,4386923.0
paragliders,time_averaged,281.0,3417279.664505203,169209,,1644642.0,3125515.75,5465694.5
paragliders,time_averaged,316.0,4205398.967510022,168287,,1982962.75,3836886.75,6775688.0
paragliders,time_averaged,357.0,5202140.920448086,167522,,2395434.75,4732999.0,8446957.0
paragliders,time_averaged,402.0,6392551.948127896,166526,,2875585.25,5797223.0,10469519.0
paragliders,time_averaged,453.0,7874840.892146205,165737,,3445884.0,7120272.0,13022192.0
paragliders,time_averaged,511.0,9683220.011948654,164961,,4117018.5,8720300.0,16175454.0
paragliders,time_averaged,576.0,11893695.052991094,164188,,4892503.0,10665872.0,20073814.0
paragliders,time_averaged,649.0,14580039.93667297,163330,,5787243.5,13007572.0,24884128.0
paragliders,time_averaged,732.0,17885325.70955704,162620,,6819367.0,15856608.0,30899446.0
paragliders,time_averaged,825.0,21905219.967931513,161888,,8000610.0,19282838.0,38353592.0
paragliders,time_averaged,931.0,26866968.87207305,161100,,9321635.0,23463340.0,47689752.0
paragliders,time_averaged,1049.0,32840428.813446168,160397,,10789742.0,28425174.0,59175768.0
paragliders,time_averaged,1183.0,40146236.57307899,159663,,12377820.0,34403372.0,73557912.0
paragliders,time_averaged,1334.0,48943843.229458876,158144,,14080196.0,41501456.0,91197408.0
paragliders,time_averaged,1504.0,59568090.58674895,155891,,15883291.0,49904072.0,112950488.0
paragliders,time_averaged,1695.0,72519260.06461582,152851,,17761644.0,59850192.0,140135120.0
paragliders,time_averaged,1911.0,88300968.9721246,148728,,19847488.0,71738560.0,173824080.0
paragliders,time_averaged,2155.0,107876637.69038925,143354,,22181826.0,86193872.0,216051200.0
paragliders,time_averaged,2429.0,132197171.10089226,136494,,25095764.0,103791168.0,268845920.0
paragliders,time_averaged,2739.0,162859202.37281206,128275,,28978234.0,125663592.0,335407968.0
paragliders,time_averaged,3088.0,201584142.3258013,118562,,34256428.0,153033664.0,419223328.0
paragliders,time_averaged,3481.0,251014908.0183166,107688,,41496812.0,187792800.0,526070144.0
paragliders,time_averaged,3925.0,315498261.0120765,95598,,52339928.0,232822048.0,663569664.0
paragliders,time_averaged,4425.0,398404557.44079375,83114,,67281304.0,290836736.0,836398592.0
paragliders,time_averaged,4989.0,506351138.22979945,70164,,91586704.0,368267360.0,1061321536.0
paragliders,time_averaged,5624.0,647090605.0904491,57880,,126151784.0,474570368.0,1342854272.0
paragliders,time_averaged,6341.0,829421095.3392569,46284,,178325680.0,616774656.0,1693693568.0
paragliders,time_averaged,7149.0,1057082843.3574959,36147,,250828032.0,786731392.0,2112837760.0
paragliders,time_averaged,8059.0,1352373428.868891,27347,,342531424.0,993059648.0,2642865920.0
paragliders,time_averaged,9086.0,1730196282.8365264,19920,,487654560.0,1242938112.0,3285577472.0
paragliders,time_averaged,10244.0,2220434586.0804524,13758,,684506048.0,1619803392.0,4143141120.0
paragliders,time_averaged,11549.0,2874851142.1282816,8709,,870104896.0,2074743936.0,5203801600.0
paragliders,time_averaged,13021.0,3789971231.473373,5031,,1220864128.0,2646991104.0,6590154752.0
paragliders,time_averaged,14680.0,4967287200.341775,2543,,1839689728.0,3225028864.0,8555337216.0
paragliders,time_averaged,16550.0,6706923763.703165,960,,2362779648.0,3982321152.0,11616421888.0
paragliders,time_averaged,18659.0,8422188342.162066,192,,3517120512.0,5473587200.0,9994872832.0
paragliders,time_averaged,21037.0,7563212514.65746,7,,5324603904.0,6623389696.0,11433430016.0
paragliders,time_averaged,23717.0,,0,,,,
paragliders,time_averaged,26739.0,,0,,,,
paragliders,time_averaged,30146.0,,0,,,,
paragliders,time_averaged,33987.0,,0,,,,
paragliders,time_averaged,38318.0,,0,,,,
paragliders,time_averaged,43200.0,,0,,,,
paragliders,ensemble_east,1.0,26.847847102253436,108117,0.2883880572563552,1.2282849550247192,16.882719039916992,46.582298278808594
paragliders,ensemble_east,2.0,110.21070287815097,120701,0.8556444399519232,3.5078318119049072,83.8724594116211,210.1605987548828
paragliders,ensemble_east,3.0,240.3230429262556,128748,1.4018382677777033,7.7543253898620605,179.56787109375,486.845947265625
paragliders,ensemble_east,4.0,445.2781408321848,131302,2.2375696976581425,15.906826972961426,353.20855712890625,905.8344116210938
paragliders,ensemble_east,5.0,737.1480818424668,147361,4.27822824171767,26.0902099609375,553.8400268554688,1473.7894287109375
paragliders,ensemble_east,6.0,1007.5303517788079,147955,4.923873911491083,36.39628982543945,774.09228515625,2058.875
paragliders,ensemble_east,7.0,1284.4364979461648,148160,5.501929899298399,44.89152526855469,968.004150390625,2711.575439453125
paragliders,ensemble_east,8.0,1949.4820650525298,148451,10.420938330315714,65.9557113647461,1500.7625732421875,3971.79833984375
paragliders,ensemble_east,9.0,2278.7797092314177,148492,10.794262782512513,79.76712799072266,1764.486572265625,4721.5009765625
paragliders,ensemble_east,10.0,2752.597891257024,152564,12.160366709221691,93.77515411376953,2103.69091796875,5778.9375
paragliders,ensemble_east,11.0,3253.3446120490535,152681,13.12626642547195,109.78711700439453,2463.148681640625,6939.91015625
paragliders,ensemble_east,12.0,3754.69297766682,152752,14.270391612985243,123.14234924316406,2785.11474609375,8153.970703125
paragliders,ensemble_east,14.0,5166.8849478101065,152792,19.501450233504954,152.93258666992188,3707.5966796875,11417.478515625
paragliders,ensemble_east,16.0,6513.539091975514,153055,24.864144587209854,172.50653076171875,4489.431640625,14683.7919921875
paragliders,ensemble_east,18.0,8212.14888951145,153071,29.874251729939967,193.21507263183594,5408.73779296875,19004.12109375
paragliders,ensemble_east,20.0,9695.182310480786,153398,33.8902897514695,203.6185760498047,6107.60107421875,23050.33984375
paragliders,ensemble_east,23.0,12499.971519650322,153467,45.904297270228945,232.64337158203125,7314.0546875,30506.212890625
paragliders,ensemble_east,25.0,14115.502228806079,153603,53.06860723683921,248.0929412841797,7930.56884765625,35028.171875
paragliders,ensemble_east,29.0,18823.85960133546,153967,76.80036779849176,293.7228698730469,9769.46875,47640.98828125
paragliders,ensemble_east,32.0,21861.180698485634,154197,86.74422221511803,330.32073974609375,10866.9013671875,56628.21484375
paragliders,ensemble_east,37.0,27407.04582958681,154260,106.84057582248678,388.4273681640625,12878.283203125,73223.8515625
paragliders,ensemble_east,41.0,32083.359437508636,154293,125.51294512957348,444.6690673828125,14385.55859375,88214.6015625
paragliders,ensemble_east,46.0,38000.64759421506,154334,146.6423039665128,501.7977600097656,16157.720703125,107885.8046875
paragliders,ensemble_east,52.0,44916.24224683232,154369,171.9768534998179,557.9135131835938,18259.20703125,131410.84375
paragliders,ensemble_east,59.0,54113.479476081666,154434,207.26601849889116,622.6798095703125,20953.1953125,162733.578125
paragliders,ensemble_east,67.0,63992.04060430364,154547,247.67170537665058,678.4268188476562,23727.591796875,195237.1875
paragliders,ensemble_east,75.0,74835.63197580709,154580,292.75668964054114,745.8519897460938,26665.11328125,230329.515625
paragliders,ensemble_east,85.0,88598.3489729104,154620,353.63971988412635,812.9888305664062,30083.1015625,271616.5625
paragliders,ensemble_east,95.0,102894.1236950361,154649,419.9923996897266,893.1024169921875,33808.71484375,313067.5
paragliders,ensemble_east,107.0,120091.11684969756,154658,503.74247626813064,980.3355102539062,38197.484375,360921.375
paragliders,ensemble_east,121.0,140211.70016090243,154667,605.0105517181951,1074.929931640625,43235.578125,413379.15625
paragliders,ensemble_east,137.0,163952.74219793105,154662,728.6985945046636,1205.30615234375,48686.97265625,475668.34375
paragliders,ensemble_east,154.0,190283.96211885998,154670,871.4682450775873,1313.1915283203125,54788.74609375,543666.0625
paragliders,ensemble_east,174.0,222226.0375547466,154676,1047.1589986593194,1454.419677734375,62492.3203125,630933.875
paragliders,ensemble_east,196.0,259452.78113859342,154690,1258.983216426944,1656.117919921875,70479.7421875,734295.0625
paragliders,ensemble_east,221.0,305818.3994581738,154690,1524.9845552006072,1825.3035888671875,80933.859375,856052.5
paragliders,ensemble_east,249.0,363296.20814758615,154707,1865.5948943307467,2133.68798828125,93654.6953125,1004137.375
paragliders,ensemble_east,281.0,435661.22605497687,154720,2306.9356730116783,2416.367919921875,109052.296875,1183513.25
paragliders,ensemble_east,316.0,525960.3391822567,154721,2838.0650560569043,2802.13330078125,128004.3203125,1408555.5
paragliders,ensemble_east,357.0,643043.126000203,154727,3502.8648704680586,3219.01611328125,151958.234375,1742089.625
paragliders,ensemble_east,402.0,788983.6854785759,154716,4316.149446111133,3917.25244140625,183520.015625,2186290.5
paragliders,ensemble_east,453.0,978982.1588982998,154730,5297.21113773351,4648.30126953125,226128.75,2796542.25
paragliders,ensemble_east,511.0,1226318.52498061,154745,6497.971479124127,5723.6494140625,282725.75,3532508.5
paragliders,ensemble_east,576.0,1549923.2204438443,154749,8035.946282461434,7058.5654296875,354146.3125,4544275.0
paragliders,ensemble_east,649.0,1969257.1372347742,154747,9930.84878050548,8642.5390625,449460.59375,5883258.5
paragliders,ensemble_east,732.0,2516230.145511856,154766,12324.353998209896,10849.859375,575227.625,7736506.0
paragliders,ensemble_east,825.0,3228641.0622323034,154776,15305.368651315037,13799.4501953125,751387.375,10440097.0
paragliders,ensemble_east,931.0,4162030.494215481,154752,19185.01295008037,17608.431640625,1004987.5,12991137.0
paragliders,ensemble_east,1049.0,5372622.385299612,154776,24190.316098930347,23541.306640625,1380346.875,16192718.0
paragliders,ensemble_east,1183.0,6976034.391834466,154783,30885.96370454563,31377.75,1964546.875,19211140.0
paragliders,ensemble_east,1334.0,9101613.287740527,154792,39781.85334879518,41795.3046875,2759541.0,25851900.0
paragliders,ensemble_east,1504.0,11890544.957404383,154815,51519.64420870665,56459.92578125,3714791.75,33621976.0
paragliders,ensemble_east,1695.0,15503147.239298329,154840,66495.77651086803,76580.078125,4785900.0,43964272.0
paragliders,ensemble_east,1911.0,20187922.138413593,154820,85628.94739870496,101504.5,6202783.5,58062916.0
paragliders,ensemble_east,2155.0,26107944.456070352,154805,109892.80325650254,137827.28125,8228837.0,76668040.0
paragliders,ensemble_east,2429.0,33389622.75382557,154791,140082.64333729286,170323.03125,10827932.0,97207544.0
paragliders,ensemble_east,2739.0,41876060.82420751,153786,177305.29039829786,207425.71875,13932963.0,121473552.0
paragliders,ensemble_east,3088.0,51853383.881732546,152162,224746.30323393203,250734.15625,17370744.0,147887840.0
paragliders,ensemble_east,3481.0,63903665.54705766,149680,287178.69348260795,303154.84375,20695768.0,178164064.0
paragliders,ensemble_east,3925.0,78658529.28984544,146099,369235.93528858316,347585.46875,23371484.0,225085824.0
paragliders,ensemble_east,4425.0,97455929.77213313,141144,477992.0297746134,381245.15625,25464752.0,290782816.0
paragliders,ensemble_east,4989.0,121150349.10713086,134654,623635.2284235661,402190.78125,27493348.0,362018304.0
paragliders,ensemble_east,5624.0,151229940.2450432,126704,821246.6688656415,431976.96875,29981572.0,452382368.0
paragliders,ensemble_east,6341.0,189440170.36343518,117184,1095154.4296216308,481356.09375,33933744.0,555821056.0
paragliders,ensemble_east,7149.0,238611202.96572292,106482,1482269.3865716797,555120.1875,39902856.0,687965184.0
paragliders,ensemble_east,8059.0,301737126.78595465,94531,2025101.9804860295,719736.625,52126848.0,866643712.0
paragliders,ensemble_east,9086.0,381792126.8868654,82252,2791401.271518834,949241.4375,66850552.0,1107853568.0
paragliders,ensemble_east,10244.0,483428216.92478406,69527,3910388.873072557,1249416.5,89131592.0,1416302208.0
paragliders,ensemble_east,11549.0,608612184.8828545,57305,5526665.213712084,1636440.25,115701032.0,1790614144.0
paragliders,ensemble_east,13021.0,758532867.566063,45856,7974919.1576222945,1817521.75,143776144.0,2148762112.0
paragliders,ensemble_east,14680.0,932242446.7394799,35768,11762093.281115538,2116518.75,173107648.0,2478988288.0
paragliders,ensemble_east,16550.0,1139172052.6968958,27221,17706333.072612274,2569832.75,202636448.0,2720687616.0
paragliders,ensemble_east,18659.0,1392756882.0672503,19860,27739443.838405307,3216848.0,228205696.0,2912787968.0
paragliders,ensemble_east,21037.0,1717905644.6752837,13630,45964003.648074634,3917756.75,260440800.0,3138829056.0
paragliders,ensemble_east,23717.0,2206468396.2605133,8568,82778594.88894096,4536285.0,266106176.0,3407168000.0
paragliders,ensemble_east,26739.0,3142970003.517732,4851,167488613.6899498,4367767.5,251537648.0,3891078144.0
paragliders,ensemble_east,30146.0,4510719339.971118,2319,364113153.52088726,3763602.5,189666768.0,3464436992.0
paragliders,ensemble_east,33987.0,6598211111.20449,818,932125054.8507967,2572358.25,112055440.0,3184630784.0
paragliders,ensemble_east,38318.0,10757219162.438942,136,3754634090.086463,478693.0,34939600.0,725359104.0
paragliders,ensemble_east,43200.0,,0,,,,
paragliders,ensemble_north,1.0,30.51552043382851,108117,0.29886856269161216,2.0418572425842285,26.359375,54.913604736328125
paragliders,ensemble_north,2.0,122.4366240767467,120701,0.9061817795729251,4.2591872215271,94.89310455322266,224.4669952392578
paragliders,ensemble_north,3.0,265.334360381646,128748,1.59770195344475,11.472246170043945,213.71107482910156,515.4932861328125
paragliders,ensemble_north,4.0,492.9860317095384,131302,2.6307037416619994,19.77256965637207,408.979248046875,976.9697875976562
paragliders,ensemble_north,5.0,819.3048040068416,147361,5.2343173373979806,32.6806755065918,648.242919921875,1563.5809326171875
paragliders,ensemble_north,6.0,1120.5101695632202,147955,5.778417068202063,50.26592254638672,897.8549194335938,2175.857177734375
paragliders,ensemble_north,7.0,1438.3242370505925,148160,6.756773302345432,59.69979476928711,1133.489501953125,2887.107421875
paragliders,ensemble_north,8.0,2215.931385887965,148451,13.14627506030505,91.76136016845703,1829.12255859375,4245.48388671875
paragliders,ensemble_north,9.0,2600.1084293363715,148492,13.476252325205182,113.23371124267578,2160.759765625,5049.35888671875
paragliders,ensemble_north,10.0,3162.710598760003,152564,14.638825712697185,134.44223022460938,2653.033447265625,6232.15966796875
paragliders,ensemble_north,11.0,3768.2115443781563,152681,15.922289100021557,164.0250244140625,3123.8544921875,7551.17529296875
paragliders,ensemble_north,12.0,4366.995883189899,152752,16.79136508705231,180.73007202148438,3570.00439453125,8892.279296875
paragliders,ensemble_north,14.0,6108.741394936567,152792,23.674644994601316,229.1541748046875,4999.3125,12451.9267578125
paragliders,ensemble_north,16.0,7767.140380801163,153055,28.261381247179653,262.4622802734375,6322.6943359375,16157.1875
paragliders,ensemble_north,18.0,9909.018703604346,153071,34.2495065615014,282.4797058105469,7959.5087890625,20901.912109375
paragliders,ensemble_north,20.0,11777.667946778893,153398,39.27680105220314,297.1080017089844,9255.1640625,25375.1875
paragliders,ensemble_north,23.0,15291.509306572565,153467,50.50909076713441,343.6365051269531,11511.5439453125,33694.8125
paragliders,ensemble_north,25.0,17302.765254642294,153603,59.46675716444827,365.1063232421875,12496.740234375,38748.4453125
paragliders,ensemble_north,29.0,23062.451646035697,153967,78.71564605336204,433.6224365234375,15821.1552734375,52698.48046875
paragliders,ensemble_north,32.0,26793.41348562884,154197,87.45905242506011,494.2682800292969,17469.775390625,62660.17578125
paragliders,ensemble_north,37.0,33613.650131905,154260,108.34370892336648,580.03076171875,20340.0234375,81217.703125
paragliders,ensemble_north,41.0,39345.341306230024,154293,125.93008547451814,637.3771362304688,22458.490234375,97950.6640625
paragliders,ensemble_north,46.0,46646.01069097995,154334,151.32055062703242,700.1180419921875,24751.2109375,120233.46875
paragliders,ensemble_north,52.0,55246.29702325765,154369,184.0930221326792,789.4714965820312,27189.990234375,148489.921875
paragliders,ensemble_north,59.0,66645.67155519393,154434,223.84166081189304,859.9054565429688,30488.4765625,186579.875
paragliders,ensemble_north,67.0,79043.78804762807,154547,271.83867179892076,935.7299194335938,33649.8359375,230004.53125
paragliders,ensemble_north,75.0,92763.89311350627,154580,334.85521921731885,992.0430908203125,36945.2265625,277869.4375
paragliders,ensemble_north,85.0,110327.86176718105,154620,407.3028951870236,1098.1661376953125,40839.1484375,339408.46875
paragliders,ensemble_north,95.0,128969.75926934337,154649,486.80059129688345,1133.87646484375,44709.48828125,403702.0
